,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM/SPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
0,0.0519,-2.34,3.11,7.98,-1.49,-1.12,0.569,-4.55,-2.49,0.23800000000000002,0.0,0.0,0.0,1.0,30.0,51900000.0,-2.082679011934629,2.5370197318291776,8.144270589179257,-1.3973211977617626,-0.6140568144394055,0.5496904775644913,-4.135199480182993,-2.508748082708503,0.6350290251702059
1,0.102,-0.953,2.2,9.79,-1.32,0.853,0.0899,-3.43,-2.76,1.7,0.0,0.0,0.0,1.0,30.0,102000000.0,-1.542151587227702,2.3011634820673303,9.010455108877228,-1.3406914080406809,0.3623682049068093,0.2325883197512767,-3.8239718031144627,-2.6231056122428518,1.2224740356623336
2,0.152,-3.67,0.35,9.96,-1.2,1.86,1.28,-5.58,-4.03,1.4,0.0,0.0,0.0,1.0,30.0,152000000.0,-2.7363140900853127,0.8522941099926629,9.579681084223768,-1.2340075751838575,1.4129884499387595,0.9865003212979124,-4.750907509481294,-3.3834167606674272,1.3327224485297826
3,0.20199999999999999,-4.57,-0.182,11.7,0.8140000000000001,1.29,2.08,-6.12,-4.15,2.87,0.0,0.0,0.0,1.0,30.0,202000000.0,-3.7935752626443238,0.08136402002254606,10.874927047554769,0.3220394578617045,1.326319673327281,1.77615020643711,-5.498966452963062,-3.810977537478538,2.302347413609308
4,0.252,-2.56,3.67,8.79,0.00458,1.43,1.11,-3.8,-0.456,-0.0156,0.0,0.0,0.0,1.0,30.0,252000000.0,-3.0789467314861048,2.7568711261247727,9.59771755396964,0.08081075441351634,1.399410769124236,1.294982005408078,-4.564243293586273,-1.928457903738893,0.8372619577770866
5,0.302,-2.21,3.24,8.62,-0.40399999999999997,0.597,1.19,-3.14,-0.7440000000000001,-0.29100000000000004,0.0,0.0,0.0,1.0,30.0,302000000.0,-2.5751324299922906,3.1170734744859825,8.998523573392912,-0.2875860268510595,0.8337189635675794,1.2191508317154163,-3.7795772495731654,-1.263077508263107,0.12392943749854224
6,0.35200000000000004,-2.87,2.43,7.74,-0.738,-0.00244,1.18,-3.78,-1.26,-1.3,0.0,0.0,0.0,1.0,30.0,352000000.0,-2.746121437634726,2.604817395434971,8.227189016880091,-0.6298455695716317,0.24423325750821534,1.19087109438465,-3.779810207091472,-1.2613483012955833,-0.7763702925316057
7,0.402,-2.51,2.38,6.66,-1.67,0.599,1.34,-3.62,-0.7809999999999999,-2.56,0.0,0.0,0.0,1.0,30.0,402000000.0,-2.6091947573252177,2.4372020792590856,7.266667984752612,-1.4202357733822673,0.49434115960773156,1.2985909530067095,-3.6917354721077658,-0.9914369965876803,-1.9041014843847686
8,0.452,-1.28,1.18,9.22,-2.05,0.985,0.626,-2.14,-0.9740000000000001,-0.309,0.0,0.0,0.0,1.0,30.0,452000000.0,-1.8383919906246933,1.499879410942861,8.463855556065603,-1.898779578363102,0.8402520153090387,0.8127603363238978,-2.8365326902030557,-0.981638924710076,-0.8955698248791981
9,0.502,-2.64,0.48100000000000004,10.5,-0.937,0.47,0.371,-1.48,-0.225,-0.484,0.0,0.0,0.0,1.0,30.0,502000000.0,-2.303246547124087,0.7402412123410158,9.711798551140486,-1.1679446315796085,0.5792270875463648,0.4936649104348661,-2.088909615983325,-0.556473705085608,-0.6353473621571135
10,0.552,-4.19,0.215,10.9,-0.747,-0.929,1.23,-4.55,-0.669,1.16,0.0,0.0,0.0,1.0,30.0,552000000.0,-3.3973797973954003,0.3486411036265698,10.440041211103503,-0.8480781442873753,-0.4840618462760531,1.0255396431104613,-3.4452860512209087,-0.6197037238854617,0.4997934525618384
11,0.602,-3.04,0.426,9.46,-0.414,1.13,1.47,-3.64,-0.182,-0.31,0.0,0.0,0.0,1.0,30.0,602000000.0,-3.190134299340431,0.40631698920242915,9.839378735993705,-0.5182318119250697,0.6538397906774565,1.3465853815930466,-3.5525984684233958,-0.3737522396859,-0.012213104082985038
12,0.652,-0.163,-0.9670000000000001,9.42,-0.47100000000000003,0.247,1.42,-0.41700000000000004,-1.2,-0.382,0.0,0.0,0.0,1.0,30.0,652000000.0,-1.4346912232977942,-0.6175765596761533,9.582343592089144,-0.4823413969346603,0.36702074892628256,1.3996147119294142,-1.8244815122560138,-0.8380317605893193,-0.24601755606077827
13,0.7020000000000001,2.22,-3.17,8.13,0.105,2.04,0.233,2.21,-3.4,-1.67,0.0,0.0,0.0,1.0,30.0,702000000.0,0.6846737698508216,-2.5205676234290717,8.692209327548017,-0.036033723734628986,1.5464586961136022,0.5569373993324682,0.39903532624449345,-2.27763549938172,-1.14635618143655
14,0.752,-0.8640000000000001,-5.16,7.04,-0.863,1.56,-0.8590000000000001,0.41,-5.26,-2.68,0.0,0.0,0.0,1.0,30.0,752000000.0,-0.21340620335312,-4.488429109941675,7.679578230800902,-0.6644270018307147,1.5560051746631427,-0.4658324392634787,0.40507826595955687,-3.9534655080886814,-2.116030263460755
15,0.802,-3.63,-5.98,4.42,-1.23,1.07,-1.89,-2.06,-5.46,-5.25,0.0,0.0,0.0,1.0,30.0,802000000.0,-2.1946979276171095,-5.600488332304925,5.681798609117904,-1.0941933695286268,1.2133751651363986,-1.4945471157200512,-0.9534960246584465,-4.800007096328723,-4.097539306374398
16,0.852,-8.5,-5.41,4.2,-1.23,0.968,-3.46,-6.53,-4.04,-5.31,0.0,0.0,0.0,1.0,30.0,852000000.0,-5.851159052396572,-5.458467275791857,4.773611320622279,-1.1973898246364991,1.040387488416056,-2.9142468359189606,-4.026865133534305,-4.372949080819733,-4.86413947076106
17,0.902,-14.7,-3.09,3.16,-3.01,0.815,-2.07,-12.5,-0.6940000000000001,-6.1,0.0,0.0,0.0,1.0,30.0,902000000.0,-10.982624897402617,-3.6926270088401574,3.784636830862171,-2.5747520100133365,0.8814909776781303,-2.304424500399393,-8.696649301085555,-2.305699156569696,-5.645534580274787
18,0.9520000000000001,-16.7,-0.706,6.87,-3.72,1.65,-0.7559999999999999,-14.2,3.52,-1.61,0.0,0.0,0.0,1.0,30.0,952000000.0,-14.2981460807051,-1.4659101149380849,5.675640863898477,-3.4450005297625483,1.423284126426564,-1.1859556579610584,-11.72970135049003,0.9678378929692166,-3.0939948693998294
19,1.0,-15.4,0.445,11.3,-0.636,2.22,0.871,-12.1,5.74,3.79,0.0,0.0,0.0,1.0,30.0,1000000000.0,-14.937113822458285,-0.041207343209344716,9.122783382216397,-1.3105034314842396,1.984962933253527,0.29983895316326037,-11.933783615127988,3.649378485062589,1.2585353578264828
20,1.05,-11.9,-0.998,8.46,-0.619,3.4,1.4,-7.18,4.19,1.59,0.0,0.0,0.0,1.0,30.0,1050000000.0,-13.175883370577374,-0.7545560147300625,8.716566689254897,-0.7850453538233315,2.9825536461457203,1.0945149683948863,-9.313838976762403,3.953160864562467,1.468109893392453
21,1.1,-6.6,-0.14800000000000002,9.93,0.792,1.18,1.15,-0.79,4.88,3.84,0.0,0.0,0.0,1.0,30.0,1100000000.0,-9.36251138961491,-0.30233064360640755,9.460274259757854,0.4133163623478562,1.711766646796301,1.1345932877979588,-4.61611035239742,4.473964042316054,2.96778025401195
22,1.15,-4.8,-0.441,7.16,1.17,0.41200000000000003,1.23,1.65,3.86,1.14,0.0,0.0,0.0,1.0,30.0,1150000000.0,-6.716699240001818,-0.4057173159166769,8.05044724305906,0.9883034110440685,0.795440793305426,1.2035081461247144,-1.1626798021211178,4.128969504222204,1.8121331244614496
23,1.2,-9.51,-1.97,1.79,-0.163,0.16,0.444,-2.9,2.02,-4.25,0.0,0.0,0.0,1.0,30.0,1200000000.0,-8.336541772272023,-1.571987726786255,4.21344950648807,0.11345353123427593,0.3474597405569499,0.6548949068480283,-2.1201661312350897,2.943911761294391,-2.020760175501457
24,1.25,-9.42,-2.92,2.49,-0.0626,0.0415,0.332,-2.66,0.871,-3.52,0.0,0.0,0.0,1.0,30.0,1250000000.0,-8.964842069942321,-2.5770150814710773,3.157155679248505,-0.020325636193657293,0.1317603897227514,0.42165918717515927,-2.4176838851726683,1.7791153450353296,-2.9686816558239295
25,1.3,-11.2,-6.19,1.15,-1.46,-0.43700000000000006,-0.442,-4.57,-2.27,-4.95,0.0,0.0,0.0,1.0,30.0,1300000000.0,-10.261015875379488,-5.2707209173408645,1.9269796960047578,-1.1143022219428915,-0.26921147466456774,-0.20218516684536314,-3.6038862384483004,-0.49613586937778065,-4.2214058899348945
26,1.35,-7.08,-7.91,1.74,-1.05,-0.613,-0.44799999999999995,-4.74,-1.73,-4.76,0.0,0.0,0.0,1.0,30.0,1350000000.0,-8.416336424484863,-7.238468113673029,1.8123807541821353,-1.0654403561719923,-0.5115798201722446,-0.37974386871010196,-4.230030525187802,-1.1894603807879576,-4.561941901065643
27,1.4,-1.18,-6.32,3.44,0.0315,-1.97,-2.47,4.73,-1.54,-2.77,0.0,0.0,0.0,1.0,30.0,1400000000.0,-4.219966019066915,-6.553692928594121,2.8099407209444798,-0.23189975522661943,-1.5397552592247183,-1.889592337474225,0.7080956153542477,-1.3864331867745854,-3.4289542152773826
28,1.45,-10.0,-3.77,3.02,0.535,0.44299999999999995,-2.11,-5.09,1.75,-3.4,0.0,0.0,0.0,1.0,30.0,1450000000.0,-7.571822806987395,-4.478276067264238,2.9386850212944653,0.35085034673193705,-0.14192750295068368,-2.0487986681446793,-2.4873988794027295,0.37596991678219016,-3.410647449336964
29,1.5,-8.52,-1.57,4.56,0.823,-1.22,-2.88,-4.05,4.21,-1.98,0.0,0.0,0.0,1.0,30.0,1500000000.0,-8.121673500840219,-2.3099747524228356,3.9323810632182585,0.7096263866975636,-0.9019606442821495,-2.649197918246573,-3.348592638131224,2.5303619228087113,-2.5060947386847743
30,1.55,-7.14,-4.4,3.81,0.617,-0.815,-4.25,-4.05,1.8,-3.13,0.0,0.0,0.0,1.0,30.0,1550000000.0,-7.552398398706143,-3.868219113026049,3.857374268810444,0.6392416414605429,-0.8406540328205542,-3.805500489336862,-3.735158169752547,2.1199619152640246,-2.9005701956649452
31,1.6,-6.56,-8.4,3.79,0.39399999999999996,-1.01,-2.23,-4.94,-1.94,-3.41,0.0,0.0,0.0,1.0,30.0,1600000000.0,-6.976903944557208,-7.246944371086583,3.816080883260387,0.4528879631385779,-0.9600416779887,-2.6674739554607596,-4.399180595829649,-0.1613841726427383,-3.222666456622689
32,1.65,-4.99,-14.1,4.68,-0.40700000000000003,1.57,-0.156,-3.66,-7.57,-2.49,0.0,0.0,0.0,1.0,30.0,1650000000.0,-5.824693029767036,-12.356325420998843,4.345572609322395,-0.2005217956951036,0.8236189926236075,-0.853368500885801,-3.9917973195144887,-4.324383048176965,-2.759424845379975
33,1.7,-3.57,-8.72,3.77,0.903,2.05,0.205,-1.35,-2.14,-3.16,0.0,0.0,0.0,1.0,30.0,1700000000.0,-4.517190619713349,-9.645218025281668,3.9928069404831925,0.638019892332804,1.6882084808809827,-0.08888035421427587,-2.535828144037771,-3.0969495116317685,-3.012695785448776
34,1.75,-3.38,-7.41,3.97,0.375,0.0385,-0.29600000000000004,-0.826,-1.04,-3.04,0.0,0.0,0.0,1.0,30.0,1750000000.0,-3.857730878329478,-7.978723342745486,3.978828694951529,0.4381569209498464,0.5251762271867184,-0.2384884700995077,-1.5934935019132896,-1.9411224767451154,-3.029959344768938
35,1.8,-4.46,-6.95,3.68,-0.742,-0.433,-0.5539999999999999,-2.18,-0.585,-3.43,0.0,0.0,0.0,1.0,30.0,1800000000.0,-4.2069883356642785,-7.211745731647658,3.7956780799073973,-0.45861808563588036,-0.1503309110588127,-0.4663909825640198,-1.9167338508326612,-1.1790993895919022,-3.282892325873235
36,1.85,-5.64,-7.48,3.64,0.239,0.519,-1.93,-3.73,-0.873,-3.34,0.0,0.0,0.0,1.0,30.0,1850000000.0,-5.037995461677117,-7.411746048390234,3.700263805033694,0.07148638962591602,0.3215424166653149,-1.523595260701853,-2.9160760987098713,-1.007098126785505,-3.3189996313485692
37,1.9,-4.05,-7.37,3.75,0.259,0.444,0.17600000000000002,-2.21,-0.7909999999999999,-3.28,0.0,0.0,0.0,1.0,30.0,1900000000.0,-4.465054425990243,-7.380621678043213,3.7307468773988695,0.2139738177775665,0.4078741094553944,-0.2959317093732161,-2.526937620369554,-0.8856697489075087,-3.294341391041418
38,1.95,-4.56,-6.94,3.7,0.429,-0.6559999999999999,-0.128,-2.7,-0.518,-3.48,0.0,0.0,0.0,1.0,30.0,1950000000.0,-4.520113578926478,-7.052110754419879,3.7119022947796783,0.37736742793096867,-0.34214926644650245,-0.17463010532157652,-2.6223172166827693,-0.6790712798167039,-3.411727416200283
39,2.0,-3.82,-8.25,3.83,-0.14300000000000002,-1.08,-0.061,-2.23,-1.92,-3.49,0.0,0.0,0.0,1.0,30.0,2000000000.0,-4.114115848923208,-7.945211963863894,3.784283758041136,-0.01804822207554807,-0.8623285958755619,-0.09255201231954231,-2.406100117943144,-1.3763654422849645,-3.4612166788757364
40,2.05,-2.87,-8.61,4.28,-0.073,-0.863,-0.818,-1.56,-2.2,-3.03,0.0,0.0,0.0,1.0,30.0,2050000000.0,-3.3926497553814734,-8.440852687466492,4.088105964023419,-0.059804856172374854,-0.8628019136632249,-0.616562696970657,-1.9397903914468864,-1.839176571459464,-3.188572117131333
41,2.1,-3.55,-11.5,4.31,0.27699999999999997,-0.271,-0.461,-2.65,-5.07,-3.0,0.0,0.0,0.0,1.0,30.0,2100000000.0,-3.4838975451723955,-10.721637972727112,4.2241037060381,0.19612567719956392,-0.4455859486769037,-0.5041955569217892,-2.331207037503177,-3.6546188911142563,-3.069343985799803
42,2.15,-2.22,-8.34,4.01,-0.745,-0.21,-0.43200000000000005,-1.67,-1.79,-3.27,0.0,0.0,0.0,1.0,30.0,2150000000.0,-2.7509600773132807,-8.945978306800445,4.092880724621618,-0.5190148149306753,-0.2794995960912234,-0.452046764710467,-1.9667971226042336,-2.6068649642212236,-3.196212367527544
43,2.2,-2.85,-10.1,4.16,0.27,0.175,-0.12300000000000001,-2.35,-3.45,-3.03,0.0,0.0,0.0,1.0,30.0,2200000000.0,-2.808393531609519,-9.806373801972533,4.134017709034996,0.08054001768244878,0.040919248897603955,-0.21436740356270798,-2.177991009245004,-3.08063366877316,-3.0911215741636404
44,2.25,-2.73,-7.63,3.97,-0.23399999999999999,-0.20199999999999999,-0.392,-2.22,-0.915,-3.15,0.0,0.0,0.0,1.0,30.0,2250000000.0,-2.762932929130429,-8.183751360283194,4.033492069207834,-0.15847195008596857,-0.13033702633504093,-0.3426762172859458,-2.2011433674474903,-1.8637356084893393,-3.1283485839967153
45,2.3,-1.05,-7.08,4.5,0.0156,-0.11,0.218,-0.613,-0.265,-2.54,0.0,0.0,0.0,1.0,30.0,2300000000.0,-1.7695986261614247,-7.360835763895799,4.319412514527378,-0.026198543746018266,-0.11599957305997416,0.06231535095448615,-1.325872646095693,-0.9653850122576774,-2.756354527522199
46,2.35,0.0982,-5.43,3.2,-0.524,0.222,-1.57,0.37,1.46,-3.78,0.0,0.0,0.0,1.0,30.0,2350000000.0,-0.6864573285536717,-5.92127704371632,3.6333300497069025,-0.40446679992736784,0.12228762315512037,-1.1167501433394111,-0.39122928445828997,0.39747078144380954,-3.4035728717557943
47,2.4,0.551,-9.39,3.87,-0.29,0.439,-3.89,-0.213,-2.13,-2.67,0.0,0.0,0.0,1.0,30.0,2400000000.0,0.031147404733450235,-8.50742679465165,3.7783838427810137,-0.3174860159909905,0.34556750916999723,-3.1199434783461526,-0.2930020868387499,-1.022748392948189,-2.9397582053613527
48,2.45,-2.75,-10.2,3.94,1.42,-0.706,-2.58,-4.99,-3.31,-2.7,0.0,0.0,0.0,1.0,30.0,2450000000.0,-1.581647232376688,-9.769345633977686,3.877437635767808,1.002790964716289,-0.39577977111439633,-2.729927668402858,-2.8816502987202552,-2.3079851539401366,-2.7881667742088565
49,2.5,-0.139,-11.2,4.26,0.311,-0.519,-0.46,-3.12,-4.71,-2.44,0.0,0.0,0.0,1.0,30.0,2500000000.0,-0.7450523370590049,-10.835987628602632,4.111908391281059,0.47711437556394054,-0.48264911496197904,-1.0902976232949093,-3.0130114943704256,-3.6577089435513273,-2.56803207089294
50,2.55,1.55,-12.1,4.2,0.146,0.45299999999999996,0.711,-1.4,-5.63,-2.55,0.0,0.0,0.0,1.0,30.0,2550000000.0,0.5858544742419819,-11.778388040413287,4.165899193572604,0.2255079179316581,0.17697658367024816,0.21082830980970502,-2.1240352454913327,-4.765965320683986,-2.556630937816909
51,2.6,2.1,-11.3,3.87,0.0632,1.03,1.44,-0.301,-4.77,-3.01,0.0,0.0,0.0,1.0,30.0,2600000000.0,1.4639113603252296,-11.421720035664475,3.984543944641878,0.10217373556612927,0.7783517505228149,1.098692255042581,-1.1193089824357405,-4.768232449396694,-2.843281720408077
52,2.65,1.35,-6.21,3.77,-0.0742,-0.317,-0.266,-0.747,0.306,-3.25,0.0,0.0,0.0,1.0,30.0,2650000000.0,1.397853879059134,-7.536057441864088,3.853050991152421,-0.03184874436747692,0.006136882537095545,0.11293818570952674,-0.9141189651641948,-1.9169544293164273,-3.1004367080690933
53,2.7,0.615,-8.49,3.58,-0.266,0.271,-0.154,-1.58,-1.94,-3.38,0.0,0.0,0.0,1.0,30.0,2700000000.0,0.9438748773500751,-8.247280997080214,3.6856993179093283,-0.2097750822305974,0.19286341601791807,-0.07987847352115024,-1.2811048521309853,-1.9299040710664077,-3.277195727575543
54,2.75,-0.21100000000000002,-8.71,4.35,-0.43200000000000005,-0.153,-0.0042,-2.4,-2.04,-2.5,0.0,0.0,0.0,1.0,30.0,2750000000.0,0.2741599250798419,-8.592266926901601,4.092845921525296,-0.37863886749945774,-0.05096772717204481,-0.02521386839644424,-1.897759652788206,-1.991768401679082,-2.785799673443403
55,2.8,0.852,-9.38,4.27,-0.33299999999999996,-0.27,-0.179,-1.44,-2.56,-2.38,0.0,0.0,0.0,1.0,30.0,2800000000.0,0.6092508912315293,-9.179571191554086,4.2014227842340395,-0.3439589095298367,-0.20538386389979224,-0.1362977477375118,-1.645475398422038,-2.3110651862549916,-2.52922556348987
56,2.85,1.12,-9.32,4.33,-0.0119,-0.29,-0.128,-1.31,-2.42,-2.2,0.0,0.0,0.0,1.0,30.0,2850000000.0,0.9054356349164561,-9.284269406830433,4.280227088618159,-0.09163472336507061,-0.26503760690378597,-0.1303040648690515,-1.4605853906441628,-2.3722771352612133,-2.321066777167878
57,2.9,0.0431,-9.0,2.89,0.0425,0.0489,0.355,-2.37,-2.08,-3.62,0.0,0.0,0.0,1.0,30.0,2900000000.0,0.4053649497244324,-9.07232881884624,3.428163721541477,0.010291272531841922,-0.04371392000063151,0.2202441583992562,-1.961789428704443,-2.2080427218148184,-3.142340725798779
58,2.95,0.816,-9.62,3.27,-0.0785,0.00183,0.392,-1.43,-2.6,-3.2,0.0,0.0,0.0,1.0,30.0,2950000000.0,0.6434932780386474,-9.480651786819674,3.331225932995751,-0.05717924434752383,-0.011605793936839075,0.3443080334104424,-1.6687052115031653,-2.4282886235519308,-3.1787968748136217
59,3.0,0.7020000000000001,-10.8,3.83,0.366,0.0623,0.198,-1.41,-3.75,-2.66,0.0,0.0,0.0,1.0,30.0,3000000000.0,0.6774214914909171,-10.464308380751316,3.636922089748186,0.2643852570505614,0.04049724333541313,0.2386257892576047,-1.5261254372339574,-3.1709756483164684,-2.8507782226809026
60,3.05,-0.45,-8.91,3.59,0.0907,-0.301,0.17,-2.54,-1.94,-3.0,0.0,0.0,0.0,1.0,30.0,3050000000.0,0.023626833603115238,-9.305474343217124,3.608163716200083,0.13240569023216134,-0.20025578181439146,0.1890555298242082,-2.0849003508370947,-2.4792742560157235,-2.9451263900259965
61,3.1,0.441,-8.74,3.0,-0.135,-0.604,0.204,-1.69,-1.72,-3.5,0.0,0.0,0.0,1.0,30.0,3100000000.0,0.2656626303209164,-8.883877750614909,3.2354231279150265,-0.0707899555900744,-0.4848924441153766,0.1998503214314118,-1.8672596348615205,-2.0526280706377955,-3.295955264669776
62,3.15,2.38,-10.3,3.13,0.062,-0.24100000000000002,0.285,-1.74,-1.63,-3.39,0.0,0.0,0.0,1.0,30.0,3150000000.0,1.4917724544985025,-9.939685429545564,3.170809874913602,0.030114180048248396,-0.3129500760715392,0.26135623102722133,-1.7971232576083913,-1.815147790526352,-3.3554168156832294
63,3.2,1.59,-9.96,4.14,0.0956,0.134,0.0722,-0.5429999999999999,-2.84,-2.25,0.0,0.0,0.0,1.0,30.0,3200000000.0,1.5487348838053803,-9.954831238374087,3.7648217141527622,0.07987540056091538,0.0021464177047522126,0.12472357766127332,-1.1059404657603433,-2.3910256925366125,-2.656497042806255
64,3.25,-0.335,-8.87,4.89,0.13,0.0831,0.0954,-2.41,-1.78,-1.56,0.0,0.0,0.0,1.0,30.0,3250000000.0,0.456352104443857,-9.14602174549592,4.45443793961014,0.11796396618765148,0.059218092267494735,0.10354236432209779,-1.824644589243398,-2.047682294742242,-1.963216921463734
65,3.3,0.402,-8.91,3.99,0.158,-0.009770000000000001,0.161,-1.6,-1.83,-2.5,0.0,0.0,0.0,1.0,30.0,3300000000.0,0.4248331830577914,-8.970052687077802,4.169786187678761,0.14838646413072226,0.010581998218915561,0.14504556501659496,-1.7008366183597996,-1.9253637713231349,-2.302607730443683
66,3.35,0.204,-8.52,3.73,0.14400000000000002,0.159,0.284,-1.71,-1.43,-2.78,0.0,0.0,0.0,1.0,30.0,3350000000.0,0.29677144174997117,-8.634510656129216,3.900243380636931,0.14505328280294344,0.1152155856452017,0.24541611239331618,-1.7058868380620953,-1.6470123165264834,-2.6044476082901618
67,3.4,0.237,-8.68,3.74,-0.0308,0.0941,0.158,-1.5,-1.56,-2.77,0.0,0.0,0.0,1.0,30.0,3400000000.0,0.26210982871677396,-8.668426029132666,3.8020309966659442,0.011426281121197979,0.10032925317060629,0.18227309911335465,-1.5924167810119938,-1.598118918067977,-2.7091210898589466
68,3.45,0.431,-9.29,4.89,-0.168,-0.022,0.0502,-1.22,-2.08,-1.55,0.0,0.0,0.0,1.0,30.0,3450000000.0,0.36004967642643554,-9.131848197016465,4.468841833567282,-0.12491576098950441,0.014088036313229246,0.08687313346569951,-1.387167380228556,-1.8688941998315813,-1.9762457882583497
69,3.5,-1.06,-10.1,4.71,0.00458,0.0562,-0.00298,-2.68,-2.79,-1.66,0.0,0.0,0.0,1.0,30.0,3500000000.0,-0.46344080321795206,-9.853666086317517,4.616646526037999,-0.026514809893094904,0.04377665961288811,0.02196978872717542,-2.099684023241926,-2.386475655268239,-1.7762936483090612
70,3.55,-0.244,-9.28,4.49,0.16,0.0458,0.11,-1.83,-2.02,-1.91,0.0,0.0,0.0,1.0,30.0,3550000000.0,-0.33618651041465797,-9.42596200943283,4.539025344971548,0.11521364671439213,0.045203099894008815,0.08555638703274729,-1.951053557490995,-2.1805481486465785,-1.8608318861042918
71,3.6,0.158,-8.88,3.46,0.193,0.0489,0.145,-1.36,-1.66,-3.0,0.0,0.0,0.0,1.0,30.0,3600000000.0,-0.04960645928170199,-9.018913335670437,3.877695974398024,0.17432177082397798,0.047809387601623954,0.12849411085752638,-1.625307240260463,-1.8880452713589366,-2.581091527659118
72,3.65,-0.0287,-8.36,2.73,-0.0651,-0.00428,0.192,-1.47,-1.12,-3.72,0.0,0.0,0.0,1.0,30.0,3650000000.0,-0.03748274880270608,-8.527652056049353,3.1742786968383307,-0.007609511894038884,0.011086755365061159,0.17436613067909734,-1.539713045254519,-1.4564705235788602,-3.3011870242346935
73,3.7,-0.745,-10.4,4.36,-0.2,-0.0275,0.0789,-1.41,-1.04,-3.65,0.0,0.0,0.0,1.0,30.0,3700000000.0,-0.44777385172742473,-9.923604043030789,3.901001607258454,-0.15380277078891869,-0.016116621107871945,0.10540836796270665,-1.4682245005219734,-1.2224502314774193,-3.5217303966475075
74,3.75,-0.754,-8.36,4.29,-0.0858,0.0782,0.0251,-2.06,-0.97,-2.02,0.0,0.0,0.0,1.0,30.0,3750000000.0,-0.6253551988757341,-8.757839366791433,4.1394168097296875,-0.10212897606365215,0.05037589609092104,0.047399465313544095,-1.7943686767396065,-1.080595138595873,-2.572234182923422
75,3.8,-0.831,-7.98,4.36,-0.105,-0.0324,0.0483,-2.1,-0.528,-1.88,0.0,0.0,0.0,1.0,30.0,3800000000.0,-0.744609138511515,-8.177911577337397,4.2746112576772175,-0.10431060086221357,-0.007980497819379408,0.048049947113966415,-1.9628106868832929,-0.7700846528566394,-2.134556598889031
76,3.85,-0.345,-9.41,3.9,-0.0461,-0.175,0.0489,-1.6,-1.9,-2.28,0.0,0.0,0.0,1.0,30.0,3850000000.0,-0.5128747556602963,-9.096510294377062,4.045013895490027,-0.06007766017118441,-0.12572800702635,0.04866396381052854,-1.7628554735185584,-1.404998950071683,-2.2265158014562987
77,3.9,1.31,-9.03,3.79,0.0473,-0.12300000000000001,-0.14400000000000002,-0.00302,-1.49,-2.34,0.0,0.0,0.0,1.0,30.0,3900000000.0,0.5442150385605521,-9.046922519003374,3.888717093966489,0.021516237462925823,-0.1238047846843681,-0.09050241539529938,-0.7929603920034528,-1.4527621645531916,-2.29826818404829
78,3.95,0.0144,-10.7,3.24,0.215,0.212,-0.19899999999999998,-1.34,-3.14,-2.89,0.0,0.0,0.0,1.0,30.0,3950000000.0,0.23697391506044974,-10.279394830349847,3.491121543229361,0.1685402517563,0.11293509820893984,-0.16887315127091757,-1.0944494036360668,-2.400843378287341,-2.6724013923196264
79,4.0,-1.83,-9.03,4.76,-0.0718,0.0812,-0.0573,-3.18,-1.54,-1.43,0.0,0.0,0.0,1.0,30.0,4000000000.0,-0.9616696767160797,-9.347892793196223,4.268811127717612,-0.014088965470924864,0.09056209170539727,-0.08828085222859763,-2.2438553343535013,-1.91712412828143,-1.8868706103718471
80,4.05,-1.92,-8.06,4.22,-0.276,-0.154,-0.12300000000000001,-3.26,-0.529,-1.92,0.0,0.0,0.0,1.0,30.0,4050000000.0,-1.5174079069616737,-8.387688633486482,4.238894895986316,-0.2131093351958515,-0.08185236998539742,-0.11335943266038968,-2.803881381599682,-1.1371188949948914,-1.907817238966209
81,4.1,-0.201,-8.1,3.68,-0.32799999999999996,-0.155,-0.0244,-1.6,-0.457,-2.3,0.0,0.0,0.0,1.0,30.0,4100000000.0,-0.7540195295931158,-8.17319908299839,3.896350969265441,-0.3004122051765201,-0.13342090791188665,-0.04910163188357747,-2.1403883306007923,-0.7549511259982555,-2.1557818519990706
82,4.15,1.03,-9.85,4.09,-0.226,-0.239,-0.136,-0.428,-2.1,-1.74,0.0,0.0,0.0,1.0,30.0,4150000000.0,0.2805380342339856,-9.423359123409139,4.015037613321634,-0.2438680210538921,-0.20785338020977273,-0.11187067508266761,-1.1966427126565111,-1.5107517443236003,-1.8928962628011816
83,4.2,-1.11,-10.8,3.25,-0.102,0.0544,-0.151,-2.65,-2.94,-2.48,0.0,0.0,0.0,1.0,30.0,4200000000.0,-0.525838608573409,-10.449730974342224,3.546149775304206,-0.13606566298212247,-0.02296669013125896,-0.1401348381093318,-1.997629053904109,-2.3138651895658637,-2.2641032303154565
