,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
5759,288,-8.37,-9.78,4.24,-1.09,-0.00611,-1.48,-3.04,-1.86,2,0,0,0,1,2.88E+11,-7.335273042,-9.270149727,3.866480258,-1.144587134,0.203429097,-1.591203056,-1.474384884,-2.200477702,1.04952045
5760,288,-9.49,-9.67,4.01,-0.441,0.167,-0.703,-4.63,-1.35,2.14,0,0,0,1,2.88E+11,-8.076950893,-9.459032706,3.927614236,-0.594656498,0.181829858,-0.909553989,-2.688573905,-1.806038043,1.588182965
5761,288,-8.94,-8.9,4.27,0.154,-0.0874,0.111,-4.24,-0.47,2.52,0,0,0,1,2.88E+11,-8.374020627,-9.19495432,4.073457371,-0.009499191,0.02220034,-0.126332543,-3.285517485,-1.186402274,2.048471147
5762,288,-6.05,-7.9,3.53,0.576,-0.0458,0.651,-1.2,0.405,1.61,0,0,0,1,2.88E+11,-7.574070239,-8.583238431,3.841965458,0.448132735,-0.018117854,0.470229268,-2.483070992,-0.448332144,1.831880253
5763,288,-6.61,-8.98,3.43,0.752,0.0538,0.871,-1.46,-0.921,1.25,0,0,0,1,2.88E+11,-7.242227953,-8.770662103,3.666484074,0.685638368,0.024523081,0.777799694,-2.089423025,-0.66754889,1.544449782
5764,288,-8.55,-8.99,3.94,0.637,0.0983,1.1,-2.99,-1.28,1.51,0,0,0,1,2.88E+11,-7.692375848,-8.874273747,3.782991345,0.647622159,0.068266277,1.02507148,-2.435938873,-0.951595141,1.527432673
5765,288,-8.09,-6.85,3.32,0.797,-0.611,1.23,-2.12,0.442,0.59,0,0,0,1,2.88E+11,-7.829241993,-7.918038809,3.585774842,0.764377347,-0.334478614,1.182343343,-2.314374734,-0.305265194,1.064370521
5766,288,-6.77,-7.88,3.84,1.02,-1.19,1.45,-0.473,-1.14,0.483,0,0,0,1,2.88E+11,-7.464640613,-7.900069932,3.694064928,0.96417452,-0.841727246,1.387755769,-1.605867253,-0.692403522,0.777191847
5767,288,-6.33,-7.24,4.39,1.26,-1.27,1.29,0.155,-1.15,0.274,0,0,0,1,2.88E+11,-7.074086276,-7.588263231,3.990506397,1.195394627,-1.095655141,1.312733335,-0.928336714,-0.904630361,0.528630958
5768,288,-7.5,-6.63,5.19,1.55,-1.32,1.37,-0.927,-1.26,0.263,0,0,0,1,2.88E+11,-7.220689913,-7.135594895,4.50144448,1.472557649,-1.228671853,1.356682488,-0.92782238,-1.069445828,0.397417658
5769,288,-5.49,-4.26,4.91,1.43,-1.64,1.35,1.05,0.25,-0.835,0,0,0,1,2.88E+11,-6.624969571,-5.777209468,4.675473325,1.43929413,-1.472553096,1.351554049,-0.166813833,-0.457505296,-0.211357738
5770,289,-3.65,-1.65,4.04,1.23,-1.39,1.24,2.64,2.04,-2.51,0,0,0,1,2.89E+11,-5.600956207,-3.827580999,4.404786157,1.275707787,-1.423606395,1.265942198,0.913166589,0.700802732,-1.346814426
5771,289,-2.21,-1.95,4.13,0.625,-0.186,0.811,3.95,1.07,-2.88,0,0,0,1,2.89E+11,-4.433756186,-2.940641462,4.28773789,0.767108159,-0.689815146,0.91679801,2.081651836,0.872031288,-2.104159743
5772,289,-2.33,-0.139,5.11,0.026,0.699,0.32,3.99,2.53,-1.9,0,0,0,1,2.89E+11,-3.709622864,-1.617190358,4.637989924,0.187850709,0.133629537,0.458786959,2.815928746,1.640973988,-2.003311265
5773,289,-2.48,-1.13,4.79,-0.432,1.05,-0.473,4.13,1.59,-1.92,0,0,0,1,2.89E+11,-3.286374748,-1.387049338,4.702740343,-0.296630731,0.676956233,-0.256310457,3.321545214,1.61733298,-1.96215811
5774,289,-3.64,-0.986,3.73,-0.9,1.55,-1.28,3.26,2.18,-2.49,0,0,0,1,2.89E+11,-3.408096028,-1.197599977,4.288390445,-0.768230088,1.194594027,-1.041938253,3.297864401,1.87829011,-2.22289534
5775,289,-6.45,-2.58,5.31,-1.18,1.61,-1.81,0.619,1.46,-0.149,0,0,0,1,2.89E+11,-4.45514883,-1.850623841,4.723556728,-1.090073474,1.440893077,-1.631385154,2.267115249,1.684293022,-1.198456532
5776,289,-4.14,-6.04,3.13,-1.46,1.45,-2.05,2.96,-1.04,-1.42,0,0,0,1,2.89E+11,-4.346671498,-3.829618842,4.04476301,-1.379211727,1.446292706,-1.952649968,2.533717177,0.420804017,-1.307891988
5777,289,-8.88,-9.23,3.81,-1.44,0.965,-2.12,-2.13,-3.17,0.09,0,0,0,1,2.89E+11,-5.907087202,-6.380673248,3.944762989,-1.426724486,1.160928637,-2.081082217,0.739254317,-1.244560729,-0.617377486
5778,289,-6.96,-9.12,4.8,-1.48,0.352,-2.13,-0.721,-2.15,1.83,0,0,0,1,2.89E+11,-6.269510018,-7.674687814,4.309061085,-1.468365168,0.681305422,-2.118624127,0.177390893,-1.66449085,0.591549732
5779,289,-8.44,-10.9,3.87,-1.19,0.0434,-1.62,-2.89,-3.16,1.49,0,0,0,1,2.89E+11,-7.016613589,-9.198274084,4.122037931,-1.25079225,0.303083865,-1.73595637,-1.002852008,-2.358087129,1.035355799
5780,289,-7.94,-7.86,4.97,-0.532,0.2,-0.941,-2.94,0.338,2.98,0,0,0,1,2.89E+11,-7.334452172,-8.566094642,4.483237011,-0.688977138,0.241964242,-1.125869206,-1.748210273,-1.107679605,1.995948637
5781,289,-7.75,-8.21,3.59,0.0687,-0.192,-0.128,-3.02,0.166,1.71,0,0,0,1,2.89E+11,-7.477487767,-8.397881185,4.102752424,-0.096769209,-0.015338214,-0.360057142,-2.237557987,-0.516964811,1.854699059
5782,289,-13.5,-13.7,4.75,0.837,-0.00977,0.685,-8.69,-5.39,2.76,0,0,0,1,2.89E+11,-9.550494924,-10.90251814,4.378454953,0.63307403,-0.012036755,0.441969185,-4.720269968,-2.777010353,2.301889132
5783,289,-6.17,-7.7,2.66,0.567,0.0867,0.786,-1.02,0.319,0.366,0,0,0,1,2.89E+11,-8.386895791,-9.389699146,3.646459391,0.581429894,0.046505417,0.705994729,-3.296513628,-1.341124026,1.345621029
5784,289,-4.57,-5.75,1.78,0.452,-0.324,0.693,0.883,2.01,-0.732,0,0,0,1,2.89E+11,-7.073083278,-7.670362852,2.851419593,0.480266205,-0.173171562,0.696021973,-1.688358257,0.21308045,0.319341849
5785,289,-9.17,-8.02,3.74,0.796,-0.462,0.962,-3.49,-0.552,0.904,0,0,0,1,2.89E+11,-7.794862389,-7.835526125,3.229920614,0.727046858,-0.344421316,0.900146112,-2.381577638,-0.141753162,0.608144506
5786,289,-10.9,-9.35,5.28,0.981,-1.21,1.58,-4.87,-2.39,1.98,0,0,0,1,2.89E+11,-8.863680758,-8.550939804,4.103175532,0.925539145,-0.857633026,1.421898204,-3.339050191,-1.184458667,1.28579781
5787,289,-6.68,-7.33,5.49,1.36,-1.69,1.42,-0.367,-1.07,1.34,0,0,0,1,2.89E+11,-8.11203659,-7.974187121,4.693909224,1.265118048,-1.351153137,1.420441399,-2.195491667,-1.131374362,1.312571997
5788,289,-5.47,-6.17,3.78,1.59,-1.41,1.39,0.883,-0.696,-1.31,0,0,0,1,2.89E+11,-7.202621884,-7.121917704,4.304619095,1.519049014,-1.386044108,1.397079217,-1.010977546,-0.929453809,0.017104272
5789,289,-4.57,-4.1,4.04,1.48,-1.25,1.54,1.79,0.508,-1.83,0,0,0,1,2.89E+11,-6.296447942,-5.694411544,4.19190154,1.488527934,-1.305381971,1.506763363,0.066757187,-0.262782818,-0.895306933
5790,290,-4.68,-2.07,4.53,1.28,-1.25,1.22,1.6,1.65,-2.02,0,0,0,1,2.9E+11,-5.740050814,-3.98229684,4.335918546,1.325540421,-1.272545355,1.286687604,0.656704466,0.624339105,-1.450869784
5791,290,-3.61,-1.93,4.84,0.799,-0.535,0.924,2.49,1.08,-2.23,0,0,0,1,2.9E+11,-5.006866617,-3.012824256,4.550637888,0.913991251,-0.835246136,1.008343986,1.362103305,0.835668278,-1.835735518
5792,290,-2.17,-1.5,4.66,0.0284,0.212,0.477,3.97,1.12,-2.52,0,0,0,1,2.9E+11,-4.030389623,-2.298190011,4.597221869,0.22180439,-0.214321701,0.600565455,2.365546165,0.967537359,-2.173740555
5793,290,-2.92,-0.402,4.62,-0.362,0.927,-0.239,3.4,2.2,-2.41,0,0,0,1,2.9E+11,-3.648182765,-1.402459854,4.606924427,-0.234502874,0.462381226,-0.043756815,2.76357397,1.539136326,-2.290445303
5794,290,-2.12,-0.306,4.48,-0.986,1.41,-1.03,4.52,2.69,-2.08,0,0,0,1,2.9E+11,-3.122167388,-0.884509563,4.552859519,-0.821880445,1.024235419,-0.800646503,3.439395648,2.072890838,-2.186491931
5795,290,-5.44,-2.99,4.45,-1.24,1.87,-1.34,1.51,0.738,-1.38,0,0,0,1,2.9E+11,-3.919987886,-1.87910994,4.509045246,-1.148686823,1.525699096,-1.214571936,2.697020278,1.453787115,-1.788110381
5796,290,-6.13,-4.63,3.88,-1.44,1.22,-1.9,0.924,0.0168,-1.1,0,0,0,1,2.9E+11,-4.680695542,-3.178586937,4.241096257,-1.376380122,1.344446557,-1.740601863,2.014813618,0.787332577,-1.448205593
5797,290,-5.66,-6.76,2.68,-1.57,1.09,-2,1.17,-1.1,-1.5,0,0,0,1,2.9E+11,-5.017781588,-4.870389916,3.576129429,-1.52771537,1.193582248,-1.939676273,1.689753876,-0.087985901,-1.473790395
5798,290,-8.09,-9.22,3.39,-1.61,0.526,-2.03,-1.74,-2.57,-0.0393,0,0,0,1,2.9E+11,-6.075269032,-6.925077032,3.496845508,-1.59202986,0.797764968,-2.008994955,0.370084269,-1.239109315,-0.765197436
5799,290,-7.85,-11.7,3.98,-1.35,0.0965,-1.77,-2.11,-4.23,1.18,0,0,0,1,2.9E+11,-6.686148621,-9.18067501,3.702650714,-1.402856952,0.381976799,-1.825578898,-0.584180032,-2.626242616,0.195668648
5800,290,-9.13,-10.6,3.9,-0.931,0.0434,-1.28,-4.02,-2.6,1.59,0,0,0,1,2.9E+11,-7.527346022,-9.851141861,3.786713947,-1.034048897,0.18123067,-1.406875801,-1.906183684,-2.614071614,0.884424323
5801,290,-9.34,-8.66,5.17,-0.256,0.0757,-0.483,-4.6,-0.317,3.15,0,0,0,1,2.9E+11,-8.151279165,-9.288465218,4.37594054,-0.42591821,0.118660306,-0.697849782,-2.942685869,-1.548721909,2.003547214
5802,290,-7.73,-7.52,3.58,0.257,-0.181,0.293,-3.05,0.862,1.57,0,0,0,1,2.9E+11,-8.006270794,-8.453070218,4.036900505,0.107857402,-0.059011778,0.062575258,-2.983977209,-0.43066279,1.789388607
5803,290,-8.65,-8.98,4.53,0.7,-0.0489,0.711,-3.78,-0.768,2.3,0,0,0,1,2.9E+11,-8.227848503,-8.701983295,4.24694198,0.570681891,-0.053016387,0.560207121,-3.290263631,-0.587115076,2.041614488
5804,290,-6.72,-9.03,2.32,0.699,0.13,1.09,-1.49,-1.13,-0.209,0,0,0,1,2.9E+11,-7.708832343,-8.856933071,3.426138913,0.670976592,0.055496158,0.966795283,-2.597574515,-0.838897513,0.929881996
5805,290,-5.66,-6.97,3.48,0.852,-0.539,0.905,-0.0352,0.556,0.674,0,0,0,1,2.9E+11,-7.003604315,-7.965575641,3.449081669,0.812466273,-0.296987526,0.919370635,-1.611647279,-0.191963547,0.803484382
5806,290,-8.3,-8.85,3.77,0.764,-0.528,1.31,-2.38,-1.76,0.479,0,0,0,1,2.9E+11,-7.449836356,-8.383363896,3.585780505,0.774584555,-0.433957512,1.219158059,-1.907287117,-0.919196931,0.643199345
5807,290,-7.48,-7.06,4.23,0.926,-1.12,1.41,-1.22,-0.53,0.451,0,0,0,1,2.9E+11,-7.460218982,-7.758227701,3.860193196,0.89293236,-0.840720099,1.365619173,-1.642839022,-0.738692822,0.54825894
5808,290,-7.77,-6.87,5.03,1.21,-1.3,1.5,-1.33,-1.01,0.511,0,0,0,1,2.9E+11,-7.566848608,-7.338642933,4.358485912,1.140755586,-1.113032476,1.468749381,-1.522467676,-0.864521294,0.529854189
5809,290,-6.79,-5.83,4.91,1.31,-1.57,1.47,-0.276,-0.746,-0.384,0,0,0,1,2.9E+11,-7.299449765,-6.625983843,4.593409598,1.273038646,-1.383973876,1.469709187,-1.042863141,-0.809552771,0.078439075
5810,291,-4.19,-3.62,4.4,1.28,-1.67,1.37,2.23,0.631,-1.68,0,0,0,1,2.91E+11,-6.229147,-5.206004578,4.511024602,1.278479687,-1.553562072,1.39318764,0.216439476,-0.14144454,-0.790174276
5811,291,-2.38,-1.41,4.4,0.969,-0.963,1.07,3.8,2.06,-2.38,0,0,0,1,2.91E+11,-4.904233288,-3.412832055,4.46373244,1.036587295,-1.203410938,1.145158185,1.595289389,0.879554639,-1.575498038
5812,291,-2.21,-2.25,4.84,0.323,0.319,0.574,3.97,0.714,-2.17,0,0,0,1,2.91E+11,-3.976852057,-2.863528589,4.624007988,0.478840434,-0.300755751,0.706824355,2.509009021,0.802772705,-1.869163272
5813,291,-2.36,-1.02,3.93,-0.155,0.745,-0.0256,4.04,1.8,-2.94,0,0,0,1,2.91E+11,-3.420315852,-1.99267484,4.328387354,-0.016575505,0.319285022,0.144727232,3.098089836,1.265272763,-2.39812283
5814,291,-2.23,-0.716,3.52,-0.643,1.35,-0.817,4.45,2.33,-2.98,0,0,0,1,2.91E+11,-3.010597591,-1.389593853,3.98404548,-0.506195078,0.930407956,-0.593347753,3.618265499,1.759078337,-2.685551787
5815,291,-4.95,-1.91,4.93,-0.975,1.86,-1.35,2.03,1.76,-0.892,0,0,0,1,2.91E+11,-3.678158655,-1.635425468,4.386985585,-0.87261765,1.481573919,-1.174038526,3.007147088,1.759505787,-1.799593849
5816,291,-5.33,-4.61,3.41,-1.24,1.74,-1.83,1.85,-0.101,-1.52,0,0,0,1,2.91E+11,-4.24673845,-3.04056748,3.970827405,-1.159767328,1.634797759,-1.677454448,2.561910531,0.896629208,-1.661483307
5817,291,-7.14,-7.3,3.19,-1.49,1.58,-2.18,-0.0984,-1.77,-0.81,0,0,0,1,2.91E+11,-5.242627108,-5.052656106,3.63822504,-1.417880451,1.602307555,-2.063131747,1.538300363,-0.340116135,-1.240877442
5818,291,-8.5,-10.3,3.41,-1.46,0.76,-2.21,-1.89,-3.78,0.303,0,0,0,1,2.91E+11,-6.363846468,-7.531418435,3.541010003,-1.450801536,1.102893586,-2.175845426,0.219190035,-1.935486175,-0.478250735
5819,291,-7.27,-10.1,3.5,-1.32,0.259,-1.87,-1.32,-2.66,1.02,0,0,0,1,2.91E+11,-6.675753301,-8.74477591,3.523541322,-1.348565806,0.602539248,-1.941125171,-0.373045573,-2.271505599,0.261837808
5820,291,-9.51,-9.69,5.03,-0.996,0.466,-1.48,-4.19,-1.68,3.13,0,0,0,1,2.91E+11,-7.651328599,-9.191284618,4.165234764,-1.072996886,0.521583531,-1.587235899,-1.841698717,-1.997173546,1.678619419
5821,291,-10,-10.4,4.54,-0.285,0.153,-0.618,-5.13,-2.06,3,0,0,0,1,2.91E+11,-8.459764088,-9.762262462,4.324870299,-0.457090741,0.303046059,-0.843398363,-3.106941518,-2.026311551,2.331339701
5822,291,-7.82,-8.93,3.73,0.332,-0.114,0.219,-3.05,-0.488,2.21,0,0,0,1,2.91E+11,-8.239551139,-9.369114986,4.07147848,0.15967036,0.055774591,-0.028063567,-3.085032059,-1.312864159,2.271401739
5823,291,-5.98,-8.29,3.84,0.745,0.104,0.568,-2.89,-0.624,1.99,0,0,0,1,2.91E+11,-7.461791716,-8.859358121,3.97287753,0.617169787,0.084367999,0.429383847,-3.009989432,-0.993378597,2.13239817
5824,291,-7.57,-8.7,3.18,0.914,0.245,0.976,-2.33,-0.656,1.16,0,0,0,1,2.91E+11,-7.499038116,-8.784079776,3.63514228,0.849175191,0.179608587,0.848882969,-2.748349233,-0.836907128,1.652064163
5825,291,-6.63,-7.06,4.02,1.01,-0.18,1,-0.97,0.599,1.66,0,0,0,1,2.91E+11,-7.199906803,-7.969651739,3.799076832,0.974877441,-0.033607539,0.964857332,-2.064092148,-0.170953484,1.6559842
5826,291,-8.37,-8.55,4.27,1.17,-0.556,1.29,-2.36,-1.36,1.38,0,0,0,1,2.91E+11,-7.602664197,-8.243799166,3.999671949,1.127387125,-0.343340112,1.214387179,-2.177948848,-0.722416644,1.519656717
5827,291,-7.12,-7.9,4.17,1.34,-0.911,1.25,-0.778,-1.31,0.631,0,0,0,1,2.91E+11,-7.436526457,-8.081393924,4.072225168,1.293567472,-0.679912282,1.241718144,-1.639289221,-0.994929565,1.080688351
5828,291,-8.59,-7.2,4.14,1.44,-1.11,1.29,-2.07,-1.28,-0.194,0,0,0,1,2.91E+11,-7.833563297,-7.665037288,4.101094578,1.408020626,-0.93491631,1.278771897,-1.805014184,-1.127141235,0.451032554
5829,291,-5.75,-5.04,4.59,1.58,-1.84,1.35,0.803,0.115,-0.575,0,0,0,1,2.91E+11,-7.11638059,-6.425011185,4.309349516,1.542441435,-1.471550995,1.333435733,-0.80152614,-0.551053492,-0.055795123
5830,292,-4.61,-3.27,4.1,1.59,-1.56,1.42,1.78,0.991,-2.01,0,0,0,1,2.92E+11,-6.253660114,-4.934633806,4.220174648,1.579613705,-1.523993407,1.399869217,0.191770074,0.164129361,-1.021110619
5831,292,-5.76,-2.9,8.33,1,-0.509,1.21,0.518,0.499,1.6,0,0,0,1,2.92E+11,-6.083737591,-3.97350503,5.970801864,1.126581913,-0.922191991,1.25415462,0.31729387,0.319437688,0.273635271
5832,292,-3.64,-0.575,2.87,0.488,-0.234,1.1,2.77,2.13,-4.03,0,0,0,1,2.92E+11,-5.242579433,-2.368105015,4.649979695,0.627459992,-0.51415494,1.135849085,1.261023892,1.159151233,-1.85222476
5833,292,1.37,1.78,2.33,-0.222,0.214,0.172,7.75,4.21,-4.71,0,0,0,1,2.92E+11,-2.966465418,-0.408605845,3.661757701,-0.036486323,-0.082423391,0.396145672,3.757793293,2.574092263,-3.263875507
5834,292,0.464,0.697,4.96,-0.723,1.45,-0.95,7.09,3.34,-1.77,0,0,0,1,2.92E+11,-1.785665935,0.113664878,4.214758915,-0.57307218,0.826168321,-0.636950235,5.03992964,2.929309526,-2.525948169
5835,292,-4.79,-1,16.3,-1.51,1.72,-1.56,2.21,2.37,10.3,0,0,0,1,2.92E+11,-2.819786863,-0.412412792,9.36260565,-1.305384203,1.356131555,-1.345342279,3.951054983,2.669909533,3.809665314
5836,292,-12.6,-5.83,11.2,-1.26,1.34,-1.69,-5.29,-1.66,6.13,0,0,0,1,2.92E+11,-6.186231268,-2.971595243,10.14526477,-1.269911455,1.346566988,-1.609848974,0.395365637,0.661758031,4.955837436
5837,292,-2.2,-10.3,1.3,-1.55,-0.271,-2.58,4.82,-5.06,-3.13,0,0,0,1,2.92E+11,-4.814131798,-6.433417801,6.377522763,-1.488831389,0.387492675,-2.354388741,2.097836401,-1.991913337,0.961689013
5838,292,1.01,0.613,0.484,-2.09,0.136,-1.79,7.27,6.97,-3.6,0,0,0,1,2.92E+11,-2.809409116,-3.104801522,3.867109141,-1.958710641,0.238379742,-1.921250073,4.087934615,2.1644967,-1.291641267
5839,292,-0.0215,0.0168,3.19,-1.88,1.44,-1.92,5.78,7.3,0.105,0,0,0,1,2.92E+11,-1.849783743,-1.630206349,3.57868676,-1.897189623,0.950834428,-1.920290675,4.738992275,4.546271434,-0.601744585
5840,292,-7.02,-16.8,13.1,-1.41,0.352,-1.28,-1.78,-8.82,10.9,0,0,0,1,2.92E+11,-3.629422347,-8.796176514,7.634399508,-1.51639738,0.595778517,-1.428901277,2.230673537,-1.652818279,5.07975386
5841,292,-11.5,-17.6,5.23,-0.148,1.82,-0.412,-6.77,-9.28,3.19,0,0,0,1,2.92E+11,-6.338551555,-12.95496363,6.610217967,-0.446844485,1.32163373,-0.648483096,-1.232524023,-5.190198423,4.146275154
5842,292,-7.04,-6.46,0.946,0.708,0.431,-0.0885,-2.22,1.88,-0.917,0,0,0,1,2.92E+11,-6.579996904,-9.886845582,4.197479346,0.455793365,0.793566611,-0.218725558,-1.612476088,-1.911139225,1.645177114
5843,292,-4.84,-5.1,1.54,0.381,-0.35,0.185,-2.22,1.83,-1.1,0,0,0,1,2.92E+11,-5.981073136,-7.625615415,3.065495521,0.397334142,0.115532646,0.09111255,-1.846233643,-0.176051127,0.289146292
5844,292,-4.47,-6.33,2.2,0.276,-0.674,0.179,0.388,1.86,-0.139,0,0,0,1,2.92E+11,-5.460947026,-7.013587154,2.696827797,0.302498174,-0.352590474,0.158561544,-0.986565472,0.768240932,0.077655544
5845,292,-9.6,-11.2,4.83,0.389,-0.128,1.29,-4.6,-3.19,2.26,0,0,0,1,2.92E+11,-6.885649359,-8.991182261,3.605476932,0.370108854,-0.219428169,1.026880949,-2.376910015,-1.06753591,1.155664789
5846,292,-8.65,-8.53,5.26,0.673,-0.0336,1.19,-3.13,-0.911,2.49,0,0,0,1,2.92E+11,-7.49295584,-8.773326931,4.310240108,0.606851546,-0.109248482,1.152066275,-2.666677196,-0.994936749,1.814784253
5847,292,-7.98,-8.63,3.55,0.73,-0.2,1.6,-1.98,-1.49,0.507,0,0,0,1,2.92E+11,-7.660601173,-8.70562161,3.986407094,0.703105608,-0.163056116,1.495831839,-2.402463777,-1.224540169,1.168780143
5848,292,-6.85,-7.7,4.29,0.98,-1.13,1.52,-0.414,-1.18,0.797,0,0,0,1,2.92E+11,-7.38158435,-8.230581781,4.115725958,0.919529012,-0.736368409,1.514379615,-1.637360713,-1.203883037,0.985132487
5849,292,-6.05,-5.91,4.09,1.25,-1.67,1.43,0.602,-0.101,-0.177,0,0,0,1,2.92E+11,-6.92324016,-7.134375589,4.104767756,1.177828398,-1.289929432,1.449622664,-0.7757198,-0.692381302,0.411075735
5850,293,-6.09,-5.41,5.59,1.71,-1.77,1.33,0.507,-0.402,0.335,0,0,0,1,2.93E+11,-6.636430863,-6.319807769,4.737419531,1.593779004,-1.574568854,1.357818601,-0.282166493,-0.557706518,0.373496728
5851,293,-4.34,-4.63,4.95,1.56,-1.62,1.13,2.02,-0.437,-1.22,0,0,0,1,2.93E+11,-5.845977127,-5.521569367,4.827970539,1.567376956,-1.601505513,1.182979818,0.603640253,-0.501724525,-0.413640352
5852,293,-2.83,-1.99,3.15,1.18,-0.614,0.938,3.32,1.4,-3.69,0,0,0,1,2.93E+11,-4.807848505,-3.853311874,4.113219782,1.264599263,-1.016002001,0.994970726,1.648816505,0.380268716,-2.032058588
5853,293,-2.64,0.251,4.49,0.473,0.668,0.492,3.6,3.07,-2.52,0,0,0,1,2.93E+11,-4.061654048,-1.914499884,4.27371354,0.645877459,-0.017537603,0.60896719,2.399575165,1.627728457,-2.273086228
5854,293,-4.52,-0.871,5.03,-0.13,0.802,-0.187,2,1.81,-1.79,0,0,0,1,2.93E+11,-4.219421166,-1.421567044,4.595862522,0.039443984,0.468375782,-0.001895718,2.245830255,1.712263424,-2.034456867
5855,293,-2.21,-0.862,3.87,-0.735,1.06,-0.88,4.54,2.07,-2.61,0,0,0,1,2.93E+11,-3.527758913,-1.157236419,4.286673006,-0.565869088,0.819156641,-0.675794511,3.128560077,1.878176617,-2.318756949
5856,293,-6.04,-2.04,3.84,-1.06,1.71,-1.22,0.938,1.54,-2.05,0,0,0,1,2.93E+11,-4.392496662,-1.574239951,4.096407479,-0.952086641,1.347348071,-1.093443588,2.285696238,1.721335011,-2.185999479
5857,293,-5.78,-4.12,3.71,-1.37,1.26,-1.76,1.35,0.291,-1.37,0,0,0,1,2.93E+11,-4.870088848,-2.776816669,3.931812798,-1.27873185,1.295558376,-1.604990527,1.925667532,1.057965631,-1.782921506
5858,293,-5.41,-6.04,2.82,-1.43,0.925,-2.03,1.52,-0.631,-1.52,0,0,0,1,2.93E+11,-5.055931454,-4.318292831,3.458223355,-1.396964488,1.075850004,-1.931162895,1.769578449,0.274646988,-1.653046575
5859,293,-7.89,-8.26,3.24,-1.46,0.799,-2.05,-1.37,-1.86,-0.333,0,0,0,1,2.93E+11,-6.031445305,-6.180293045,3.365268618,-1.446233696,0.911702426,-2.022364079,0.561559914,-0.715372453,-1.000985252
5860,293,-8.09,-11.5,4.51,-1.33,0.0941,-1.95,-2.17,-4.3,1.57,0,0,0,1,2.93E+11,-6.740019861,-8.69323845,3.852880178,-1.355384326,0.42693642,-1.966828495,-0.489464976,-2.377872691,0.269000304
5861,293,-8.31,-9.84,4.43,-0.943,0.327,-1.39,-3.04,-1.94,1.98,0,0,0,1,2.93E+11,-7.280422405,-9.234950536,4.098710913,-1.033060682,0.367682948,-1.524142989,-1.470836706,-2.174793484,1.114180135
5862,293,-10.6,-9.3,3.51,-0.263,-0.0825,-0.718,-5.76,-1.02,1.37,0,0,0,1,2.93E+11,-8.42305336,-9.265678964,3.847942743,-0.431173662,0.100764231,-0.905470692,-3.121182163,-1.639216399,1.240547073
5863,293,-7.91,-8.43,4.06,0.178,-0.403,0.126,-3.28,-0.0419,1.95,0,0,0,1,2.93E+11,-8.246455362,-8.870917586,3.938270939,0.044962486,-0.19792345,-0.113871251,-3.182290639,-0.898403382,1.59099444
5864,293,-5.51,-7.65,2.99,0.432,-0.172,0.582,-0.775,0.615,0.661,0,0,0,1,2.93E+11,-7.304540949,-8.294175479,3.53434406,0.347474835,-0.182553138,0.420173303,-2.256035161,-0.196508043,1.13160656
5865,293,-6.95,-8.6,3.32,0.588,0.146,0.881,-1.96,-0.556,0.769,0,0,0,1,2.93E+11,-7.182504448,-8.438642325,3.443041721,0.535471677,0.012249845,0.773833513,-2.14212945,-0.363235385,0.952490366
5866,293,-9.14,-8.52,3.81,0.537,-0.047,1.13,-3.76,-0.805,1.06,0,0,0,1,2.93E+11,-7.856293532,-8.47707462,3.599351784,0.53666623,-0.022880078,1.047172533,-2.76463901,-0.568119642,1.005596702
5867,293,-8.34,-7.94,3.36,0.609,-0.528,1.41,-2.52,-0.652,0.349,0,0,0,1,2.93E+11,-8.022790045,-8.223369093,3.497397102,0.59320304,-0.322371563,1.325623482,-2.670509022,-0.607022184,0.681258668
5868,293,-8.56,-8.39,4.08,0.786,-1.2,1.44,-2.38,-1.64,0.564,0,0,0,1,2.93E+11,-8.207703069,-8.30208306,3.745563456,0.743895057,-0.842727718,1.413401481,-2.558729638,-1.086102849,0.623336594
5869,293,-4.92,-6.27,4.4,0.929,-1.45,1.44,1.48,-0.127,0.219,0,0,0,1,2.93E+11,-7.076043793,-7.342159162,4.024328249,0.888574923,-1.202786558,1.433814487,-1.004743854,-0.641284356,0.423607083
5870,294,-7.08,-5.75,4.85,1.27,-1.44,1.46,-0.627,-0.297,-0.129,0,0,0,1,2.94E+11,-7.077405532,-6.590048363,4.376032561,1.186700512,-1.343433206,1.453910519,-0.859398988,-0.48161008,0.150636637
5871,294,-5.81,-5.55,4.77,1.38,-1.57,1.44,0.639,-0.908,-0.983,0,0,0,1,2.94E+11,-6.641152228,-6.098746061,4.543847503,1.337785296,-1.477767329,1.443234972,-0.28285861,-0.679363761,-0.409344055
5872,294,-3.71,-2.52,4,1.23,-1.47,1.17,2.55,1.31,-2.5,0,0,0,1,2.94E+11,-5.632221199,-4.40820303,4.312189421,1.25353926,-1.473162006,1.233541486,0.807143026,0.243275317,-1.442062075
