,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
1396,1396,1396,1396,69.9,-3.95,-5.58,7.76,0.985,-0.664,0.566,-0.316,-0.323,-0.398,0,0,0,1,30,69900000000,-3.741832577,-5.805109021,7.392308442,0.975432169,-0.611899628,0.577243166,-0.384305339,-0.275671848,-0.224044381,0.084359542,0.184216275,0.041520431,0.540720312,1.514616054,1.541883567,2.680851742,2.09055016,2.527625154,0.034703498,1.804338998,0.417618143,-0.34096316,0.364009527,0.185955815,0.854446287,0.718735141,3.257542645,2.973977787,2.922944626,1.549044193
1397,1397,1397,1397,69.9,-3.88,-4.66,7.57,0.857,-0.659,0.479,-0.928,0.716,-0.0824,0,0,0,1,30,69900000000,-3.821956293,-4.95135865,7.50121484,0.885438191,-0.645105027,0.506279476,-0.683950823,0.281561632,-0.13448716,0.096803536,0.217457604,0.050266634,0.786233447,1.869292064,1.925205453,2.598035614,1.804621314,2.228358912,0.279153657,1.730920589,0.898712195,-0.68519721,0.165740244,0.275295405,0.651202637,1.11931292,3.071943763,3.10745248,2.670264343,1.724860698
1398,1398,1398,1398,70,-2.6,-5.02,8.51,0.914,-0.848,0.616,0.234,-0.0634,0.534,0,0,0,1,30,70000000000,-3.113340595,-5.002535047,8.119494506,0.907141656,-0.788144472,0.585533571,-0.178042175,0.087723149,0.288175923,0.107168583,0.241661379,0.056574873,1.150201498,2.368197324,2.281923159,2.513724532,1.519249144,1.862257462,0.710477755,2.044544075,0.869798885,0.254339339,0.345742454,0.164400809,0.47470495,1.776790283,2.909203999,3.29050803,2.203408059,2.225730114
1399,1399,1399,1399,70,-2.48,-5,7.87,0.949,-0.765,0.753,0.168,-0.507,-0.438,0,0,0,1,30,70000000000,-2.746064742,-5.000645011,7.966580465,0.938948882,-0.771827781,0.70649911,0.01267145,-0.246459635,-0.170961933,0.115865383,0.265035279,0.061194337,1.867960333,2.946122442,2.399401161,2.492409789,1.73791723,1.616886021,0.884207261,2.105311244,0.265945969,0.246361312,0.62003681,0.083052157,0.540556519,2.440882232,2.808911456,3.407407699,2.385324875,2.808663124
1400,1400,1400,1400,70.1,-2.15,-2.88,8.18,0.787,-0.664,0.536,0.368,1.18,-0.384,0,0,0,1,30,70100000000,-2.400405298,-3.419571862,8.097384449,0.823486304,-0.695809977,0.583343008,0.20850306,0.555086786,-0.305659106,0.112070884,0.277354372,0.061023761,2.312259632,2.987333716,2.128321802,2.344029416,1.72795777,1.360186796,1.815736274,1.813608309,0.498193997,0.060777539,0.182053544,0.161300644,0.562747962,2.396957836,2.51691413,3.429188338,2.253018588,2.922621404
1401,1401,1401,1401,70.1,-1.12,-3.6,7.76,0.873,-0.153,0.488,1.24,0.0414,-1.03,0,0,0,1,30,70100000000,-1.657894927,-3.554092231,7.890603299,0.861110681,-0.313132964,0.514474183,0.77699019,0.266439418,-0.763636718,0.116854393,0.277119251,0.059127563,2.389363061,2.726787573,2.014486321,2.472392861,1.607654201,1.292368844,2.257571052,1.321737384,-0.383055043,0.382282272,0.266050362,-0.116100701,0.62212283,2.183583861,2.736091683,3.296498431,2.157131631,2.867998339
1402,1402,1402,1402,70.2,-1.78,-2.86,7.86,0.575,0.0733,0.297,0.634,0.399,-1.06,0,0,0,1,30,70200000000,-1.728703961,-3.036603067,7.871846767,0.643701523,-0.04070059,0.357386701,0.698184256,0.340926948,-0.951017726,0.10813605,0.269120968,0.055398487,1.668499013,2.456984636,2.165993619,2.407851068,1.865882175,1.453901902,2.365976291,0.722954116,-0.328477106,0.181632334,0.303668698,-0.197109396,0.735691453,1.6518776,2.778860193,3.549130549,2.32639156,2.646192042
1403,1403,1403,1403,70.2,-2.15,-2.93,8.37,0.312,0.23,0.218,0.388,0.0918,-0.607,0,0,0,1,30,70200000000,-1.973014689,-2.957123876,8.177162394,0.391648912,0.150141323,0.256703919,0.52723295,0.200939234,-0.733506293,0.0860428,0.241114041,0.049148812,0.969569241,1.889428279,2.217537767,2.41292493,1.825391743,1.617768128,2.170781543,0.301347027,0.045883999,0.279971354,0.518833018,-0.359873431,0.758575786,1.159366494,2.88154221,3.403414319,2.165294118,2.192660363
1404,1404,1404,1404,70.3,-2.17,-2.32,8.01,0.0357,0.294,0.03,0.495,0.578,-0.967,0,0,0,1,30,70300000000,-2.087247029,-2.482108205,8.074709515,0.121171244,0.251560624,0.092949556,0.509468462,0.412814648,-0.881136917,0.066987942,0.211765611,0.040694195,0.712711759,1.524579061,2.061719169,2.585090524,2.374244142,1.709275372,2.292858346,-0.163170943,0.127034168,0.082226349,0.372575573,-0.242771755,0.981221988,0.854424241,3.004240205,3.052373798,2.50800248,1.99103754
1405,1405,1405,1405,70.3,-2.7,-2.61,8.31,-0.322,0.341,0.0373,0.109,0.341,-0.613,0,0,0,1,30,70300000000,-2.442584103,-2.577459443,8.218918168,-0.215584734,0.314614715,0.05275238,0.28875897,0.372461047,-0.711602487,0.060038174,0.169586687,0.032679817,0.592809281,1.222839068,1.747641048,2.810034411,2.771596008,1.889907725,2.012910736,-0.459178231,0.481366279,0.021779153,0.451655785,-0.319376082,1.291760061,0.628851503,3.146859765,2.951241997,2.719896852,1.936970518
1406,1406,1406,1406,70.4,-2.6,-2.63,8.12,-0.554,0.428,-0.0482,0.377,0.529,-0.673,0,0,0,1,30,70400000000,-2.533869937,-2.616631793,8.158291633,-0.47273899,0.394550503,-0.02016825,0.337391098,0.460422337,-0.687195352,0.059735433,0.124394635,0.023244857,0.479640498,1.112761131,1.386461394,2.944773293,3.000228182,2.163983782,1.991831585,-0.777491605,0.531407714,0.01766387,0.307380029,-0.336632139,1.813426942,0.495595281,3.237110357,2.952526126,2.893205689,2.08807924
1407,1407,1407,1407,70.4,-1.68,-2.83,8.06,-0.689,0.602,-0.14,1.5,0.613,-0.55,0,0,0,1,30,70400000000,-2.038708502,-2.775711054,8.098049426,-0.637070934,0.54080086,-0.106725959,0.978137732,0.546157721,-0.600451117,0.075808757,0.081892925,0.016831779,0.416644222,0.96275757,1.090643458,3.053465325,3.267345046,2.775937856,2.394695366,-1.108310822,0.176806177,0.557836454,-0.041417164,-0.450221009,2.670469657,0.440593236,3.475018522,3.314306937,3.120130872,2.491129323
1408,1408,1408,1408,70.5,-3.24,-3.63,7.72,-0.848,0.965,-0.313,0.213,0.148,-0.64,0,0,0,1,30,70500000000,-2.735340582,-3.412636877,7.86634464,-0.797351236,0.839858091,-0.255723264,0.556448697,0.322427656,-0.625456605,0.080515624,0.049445388,0.012239945,0.408917293,0.865823176,0.979361035,2.973061494,3.453910148,3.176126124,1.674674695,-1.673225681,0.349499183,0.194807747,0.060531362,-0.557769212,3.03504481,0.471674114,3.409077751,3.380241971,3.454729386,3.244560351
1409,1409,1409,1409,70.5,-3.5,-3.75,7.69,-1.06,0.845,-0.421,0.278,0.477,-0.311,0,0,0,1,30,70500000000,-3.178768574,-3.664162145,7.758263902,-0.996932152,0.843483119,-0.375107116,0.402987746,0.40928389,-0.426635723,0.085371365,0.042703537,0.012713337,0.398255634,0.871048773,1.060730356,3.026445023,3.265566478,3.552171427,1.324290873,-1.904015762,0.638019405,0.102746296,-0.122358759,-0.441428729,2.978268219,0.538439587,3.390105193,3.297182167,3.613194063,3.134001537
1410,1410,1410,1410,70.6,-3.37,-4.13,7.34,-1.14,0.888,-0.553,0.621,0.608,-0.258,0,0,0,1,30,70600000000,-3.28966411,-4.011473431,7.501912081,-1.10564622,0.874867198,-0.503603931,0.523140458,0.520945078,-0.320012729,0.082537693,0.069889363,0.01753362,0.395144711,0.998662106,1.281661142,2.99490309,2.970842203,3.522740762,1.18808142,-2.125853853,0.590522208,0.168337426,-0.440079338,-0.332110671,2.19198722,0.589815187,3.351491678,3.402807471,3.585569092,2.911766327
1411,1411,1411,1411,70.6,-3.8,-5.06,7.23,-1.21,0.85,-0.814,0.349,0.222,0.0907,0,0,0,1,30,70600000000,-3.585609197,-4.793215398,7.335258499,-1.184942367,0.857336025,-0.727811401,0.427166732,0.352963904,-0.060332178,0.078816599,0.109637082,0.025012128,0.391704854,1.15448292,1.478286661,2.992968118,2.633153775,3.2960143,0.64734549,-2.345708865,0.667967189,0.33967075,-0.501077902,-0.08698501,1.679644473,0.61870521,3.399057496,3.209184408,3.436934458,2.227022569
1412,1412,1412,1412,70.7,-3.57,-5.89,7.01,-1.25,0.566,-0.999,0.593,-0.0178,0.345,0,0,0,1,30,70700000000,-3.576557344,-5.610936685,7.135909285,-1.234378217,0.651946275,-0.923698258,0.518562132,0.144626785,0.195946421,0.077215267,0.15161533,0.035143067,0.433398615,1.397518475,1.61633533,2.801688702,2.396339613,3.049907875,0.25112312,-2.32407248,0.527003849,0.725015039,-0.572544723,0.310678554,1.237941423,0.692765067,3.275278075,3.21805348,3.068106052,1.902105554
1413,1413,1413,1413,70.7,-4.09,-7.22,6.9,-1.09,0.558,-1.01,-0.0937,-0.785,0.665,0,0,0,1,30,70700000000,-3.874304169,-6.810593674,6.991321688,-1.124668444,0.585714867,-0.98603633,0.181127162,-0.37774276,0.492514043,0.087792224,0.188933473,0.043924842,0.571789654,1.604949763,1.698750715,2.813519074,2.190801419,2.654031188,-0.612440671,-2.198382776,0.514221292,0.876037865,-0.273177111,0.392744829,0.999337636,0.88733086,3.245864529,2.968600958,2.882688134,1.809768869
1414,1414,1414,1414,70.8,-4.39,-8.6,6.86,-0.993,0.303,-0.913,-0.575,-1.68,1.05,0,0,0,1,30,70800000000,-4.173357449,-8.144708076,6.910835345,-1.024616497,0.386402983,-0.933280208,-0.235595887,-1.10949822,0.844994591,0.096264237,0.222816152,0.049991144,0.800369395,1.925061885,1.887344687,2.684643758,1.838650028,2.063467303,-1.622557819,-1.819229575,0.486992172,1.085966673,0.230638024,0.453444755,0.74947225,1.279519096,3.04570385,2.985108888,2.696769569,1.804124309
1415,1415,1415,1415,70.8,-4.01,-7.1,6.37,-0.887,0.191,-0.925,-0.454,0.257,0.945,0,0,0,1,30,70800000000,-4.078626171,-7.36581292,6.579359918,-0.920044798,0.248645328,-0.927299199,-0.355964566,-0.341644879,0.908224815,0.107741676,0.250500956,0.055735472,1.257859383,2.507424039,2.119094498,2.585967615,1.715006659,1.776340292,-1.275861774,-1.597684921,0.652603201,0.677313953,-0.351656956,0.588437008,0.627998592,1.876013906,2.883525229,3.319220029,2.409783116,2.342423659
1416,1416,1416,1416,70.9,-4.59,-8.43,5.78,-0.775,0.0538,-0.679,-1.3,-0.709,0.712,0,0,0,1,30,70900000000,-4.375173277,-8.159231046,6.089436235,-0.809828461,0.111280817,-0.747945997,-0.876249156,-0.548066553,0.784158135,0.118459601,0.271940563,0.059703536,2.02820801,2.845463956,2.239191084,2.465612926,1.776377353,1.54143098,-1.941879502,-1.221550381,0.457897526,0.171480839,-0.211316682,0.558936559,0.628505731,2.296530552,2.835372027,3.312683288,2.266672198,2.872458202
1417,1417,1417,1417,70.9,-3.96,-8.12,5.56,-0.586,-0.0947,-0.424,-0.895,-0.135,0.764,0,0,0,1,30,70900000000,-4.134413233,-8.129981767,5.764947302,-0.639746207,-0.033934133,-0.513951052,-0.886583266,-0.315959021,0.771412789,0.123363576,0.286515648,0.062264823,2.311865104,2.856538747,2.067639632,2.376065482,1.81728429,1.616500244,-1.818559205,-0.732982188,0.231687185,-0.021319363,-0.453502444,0.424891225,0.720097074,2.200167594,2.871967025,3.223061439,2.315484765,3.057207643
1418,1418,1418,1418,71,-3.36,-9.06,5.95,-0.294,-0.0165,-0.142,-0.443,-0.906,1.34,0,0,0,1,30,71000000000,-3.685328917,-8.823368728,5.878365085,-0.377021347,-0.021643198,-0.245280766,-0.642111981,-0.647510826,1.130912357,0.123672799,0.285674559,0.059984095,2.363520599,2.839726665,2.116118055,2.475343566,1.879991211,1.556043931,-1.864668521,-0.251084595,-0.040857114,0.523657915,-0.32793834,-0.041438562,0.781605884,2.133053452,2.87478925,3.190777024,2.31172522,2.912706671
1419,1419,1419,1419,71,-3.22,-8.19,5.02,-0.0217,-0.17,0.038,-0.336,0.00883,0.469,0,0,0,1,30,71000000000,-3.415483481,-8.351152491,5.352277281,-0.107020552,-0.126233645,-0.04065942,-0.473405012,-0.278704274,0.712406306,0.110224734,0.271088851,0.054998154,1.605472522,2.365070778,2.136897516,2.547064095,1.883012455,1.537782415,-1.439116356,0.160601659,-0.513595521,0.09354343,-0.714102209,-0.046848538,0.820017885,1.544649146,2.909878809,3.307698302,2.269080513,2.458500135
1420,1420,1420,1420,71.1,-3.44,-8.55,5.5,0.15,-0.099,0.148,-0.558,-0.382,0.906,0,0,0,1,30,71100000000,-3.429700707,-8.499405864,5.442815818,0.088283659,-0.107034127,0.095614375,-0.520027717,-0.336747502,0.834809432,0.090793328,0.2474114,0.049652375,0.966703767,1.790774806,2.078076807,2.60011941,2.049050077,1.750386678,-1.497573903,0.41906413,-0.455342778,0.121348037,-0.656219001,-0.251571534,0.929323668,1.059120249,3.088280136,3.217066677,2.457669468,1.983424568
1421,1421,1421,1421,71.1,-3.34,-8.89,5.56,0.325,-0.195,0.186,-0.41,-0.8,0.853,0,0,0,1,30,71100000000,-3.377682983,-8.790618431,5.514637399,0.268159137,-0.16904941,0.160902356,-0.45938833,-0.597055187,0.846310738,0.067741315,0.212772955,0.04028682,0.707276815,1.405040757,1.970506994,2.666798278,2.394232918,1.797606603,-1.59351794,0.663496284,-0.578968581,0.287525688,-0.474123294,-0.253043821,1.02363079,0.731614718,3.029381067,3.131321029,2.536284623,1.763985469
1422,1422,1422,1422,71.2,-3.12,-8.23,5.21,0.447,-0.172,0.197,-0.174,-0.251,0.334,0,0,0,1,30,71200000000,-3.228251883,-8.372642053,5.32792664,0.404056332,-0.171129558,0.186976657,-0.30210275,-0.402602214,0.522393004,0.056750334,0.170037258,0.030370049,0.589919391,1.239833151,1.724516342,2.908728528,2.800357031,1.890369616,-1.252091089,0.725585545,-0.820864037,0.082476104,-0.640305871,-0.180855613,1.364547219,0.557759181,2.885367668,3.026701081,2.904589972,1.705661588
1423,1423,1423,1423,71.2,-2.71,-7.85,5.48,0.566,-0.265,0.312,0.284,-0.0355,0.373,0,0,0,1,30,71200000000,-2.927716286,-7.982979706,5.421131676,0.527113715,-0.237307514,0.277284398,0.02091505,-0.196322647,0.427936573,0.064714551,0.122199925,0.023370929,0.515708965,1.12653195,1.353575733,3.218246884,3.188204174,2.407848959,-0.764381329,0.943625695,-0.937314554,0.191908373,-0.813655144,-0.186768789,2.021507977,0.509223736,3.249668743,3.017249721,3.117871452,2.017817287
1424,1424,1424,1424,71.3,-3.03,-7.95,5.64,0.653,-0.184,0.326,0.0109,-0.336,0.261,0,0,0,1,30,71300000000,-2.987030862,-7.958391134,5.555274927,0.622771903,-0.199726112,0.312472997,0.015395473,-0.274809188,0.32238791,0.063029121,0.077191278,0.016696448,0.508997814,1.010252736,1.071022903,3.163118018,3.521231868,2.784094037,-0.728702035,0.98516273,-0.914594018,0.151585104,-0.688314982,-0.225093722,2.632372449,0.52756983,3.391888968,3.247207533,3.176355426,2.348514313
1425,1425,1425,1425,71.3,-3.54,-8.38,6.54,0.861,-0.212,0.365,-0.426,-1.01,0.868,0,0,0,1,30,71300000000,-3.307699086,-8.272726947,6.158808119,0.803796141,-0.20837911,0.350414676,-0.22787005,-0.68792258,0.667361003,0.073698362,0.048262947,0.012458983,0.504207994,0.936496877,1.078303302,3.18938198,3.569550114,3.286724946,-1.096635979,1.201278772,-0.435155793,0.415947108,-0.183443617,-0.32005632,3.127711957,0.570452048,3.301236354,3.58016429,3.500071328,3.139389282
1426,1426,1426,1426,71.4,-4.07,-7.19,5.79,0.863,-0.00855,0.585,-0.838,-0.146,-0.22,0,0,0,1,30,71400000000,-3.749759475,-7.465486463,5.93276739,0.848783819,-0.067501069,0.519861975,-0.564129914,-0.383409146,0.106310962,0.079412987,0.041911113,0.012880093,0.493769526,0.873528045,1.244095629,3.120271874,3.355825636,3.614410217,-0.960206068,1.15937394,-0.346666314,-0.521713021,-0.244412693,-0.487469769,2.882581127,0.60461704,3.37275194,3.448383769,3.508047087,3.11791815
1427,1427,1427,1427,71.4,-4.05,-6.49,6.54,0.777,-0.33,0.537,-0.646,0.217,0.246,0,0,0,1,30,71400000000,-3.923869849,-6.738200241,6.304937285,0.794236898,-0.252560879,0.532241234,-0.609250848,-0.046031346,0.194631887,0.087614093,0.069744643,0.01814388,0.452255903,1.025073414,1.461917359,3.251640779,3.113003651,3.593018498,-0.670288947,1.332381729,0.154315135,-0.605396146,-0.329295399,-0.294867678,2.264376438,0.642667816,3.284351965,3.353988721,3.564554483,2.769775348
1428,1428,1428,1428,71.5,-4.24,-6.8,7.15,0.816,-0.327,0.591,-0.755,-0.44,0.55,0,0,0,1,30,71500000000,-4.107194416,-6.784275961,6.822872178,0.810774184,-0.305039902,0.574684292,-0.689577324,-0.267407518,0.419319811,0.086312195,0.107094192,0.027120561,0.417566236,1.184433497,1.61531358,3.089635932,2.640358249,3.495945465,-0.780228213,1.472172545,0.53409801,-0.376489075,-0.010120215,-0.332843554,1.610958658,0.684433374,3.430400182,3.264100452,3.190044261,2.246029799
1429,1429,1429,1429,71.5,-4.22,-6.67,7.66,0.914,-0.454,0.623,-0.669,-0.701,0.739,0,0,0,1,30,71500000000,-4.172610547,-6.699076155,7.335943661,0.889213168,-0.410055665,0.609584051,-0.678236595,-0.511048829,0.621443406,0.083317678,0.151967354,0.034723969,0.448305391,1.489516511,1.713972174,3.022390594,2.528784708,2.888335435,-0.792339728,1.693392684,0.828044167,-0.065656275,0.319177776,-0.298735125,1.258367125,0.759280181,3.264976802,3.096201808,3.013796942,1.963581057
1430,1430,1430,1430,71.6,-3.78,-5.82,7.95,0.978,-0.685,0.573,-0.237,-0.292,0.659,0,0,0,1,30,71600000000,-3.94493465,-6.043670134,7.712295692,0.956680298,-0.603889385,0.583158413,-0.435058635,-0.387962405,0.645189229,0.086932549,0.189273603,0.044630406,0.597032004,1.882998105,1.828054685,2.845614009,2.282916359,2.500725658,-0.330458202,1.910033603,0.971438536,0.193686341,0.345855954,-0.053647966,0.96369622,0.948488369,3.078613823,3.233995389,2.84857302,1.955193636
1431,1431,1431,1431,71.6,-2.89,-5.26,8.01,1.08,-0.819,0.483,0.512,-0.2,0.328,0,0,0,1,30,71600000000,-3.333175354,-5.4593953,7.894757357,1.050388232,-0.755540779,0.510811294,0.086892166,-0.282343857,0.444640608,0.09968241,0.220946506,0.052355336,0.890889171,2.138313853,1.97099636,2.702198671,1.9340836,2.15571615,0.370528195,2.026610954,0.672847477,0.571576542,0.292019998,0.235101413,0.777062421,1.313533649,3.016023251,3.244347544,2.488722175,2.173876932
1432,1432,1432,1432,71.7,-2.04,-3.87,7.91,1.19,-0.761,0.287,1.12,0.686,-0.177,0,0,0,1,30,71700000000,-2.58325957,-4.274401802,7.904099405,1.156476155,-0.759389473,0.349146353,0.656267103,0.2617813,0.051597091,0.106356804,0.248836869,0.058717575,1.384257792,2.505400527,2.04957928,2.400692733,1.708067344,1.808056992,1.455818186,1.884955124,0.338660775,0.681323593,-0.073125625,0.51763784,0.660504092,1.905664179,2.90206935,3.369289843,2.191006956,2.520826087
1433,1433,1433,1433,71.7,-2.55,-3.41,8.29,1.08,-0.532,0.077,0.325,0.663,-0.156,0,0,0,1,30,71700000000,-2.563972231,-3.629936363,8.140615982,1.098363657,-0.599081583,0.152567693,0.473696431,0.487231363,-0.079659926,0.115254917,0.275601428,0.06176596,2.024658906,2.852692739,2.132323005,2.41964811,1.873260275,1.551863775,1.701379313,1.483766772,0.601414621,0.500272105,0.020978641,0.599149101,0.715945227,2.418782588,2.800425912,3.503033144,2.294748001,2.975228241
1434,1434,1434,1434,71.8,-2.03,-2.8,8.03,0.976,-0.294,-0.0738,0.652,0.813,-0.689,0,0,0,1,30,71800000000,-2.254320324,-3.011166961,8.07281982,1.005382242,-0.384001328,-0.010943803,0.571964574,0.670285063,-0.464926214,0.115412588,0.289103894,0.062089172,2.353997176,3.010281965,2.122907716,2.380288781,1.925977748,1.401786709,2.135506078,0.996704798,0.381148352,0.344844051,-0.001285199,0.62500687,0.748657482,2.47121989,2.619323792,3.410516196,2.227607954,3.045657525
1435,1435,1435,1435,71.8,-2.19,-2.95,8.04,0.768,0.0153,-0.0482,0.406,0.275,-0.855,0,0,0,1,30,71800000000,-2.217020834,-2.965563209,8.052704688,0.825000756,-0.102496851,-0.03785496,0.480496799,0.448169185,-0.711557432,0.113944728,0.288662358,0.060808028,2.401599378,2.666966092,2.417396012,2.450999266,1.960620716,1.481424128,2.092125077,0.539526827,0.211752336,0.217183642,0.264695603,0.370353538,0.839027831,2.208454758,2.62557081,3.349247345,2.228204781,2.883644327
1436,1436,1436,1436,71.9,-2.15,-2.11,8.49,0.428,0.101,-0.0402,0.47,0.826,-0.489,0,0,0,1,30,71900000000,-2.178155333,-2.327687351,8.320720721,0.523328706,0.040966923,-0.039548845,0.474711716,0.660477281,-0.570841466,0.103523243,0.274014736,0.058588258,1.552546185,2.073538749,2.415134371,2.633427676,2.084473634,1.71279072,2.354036403,0.22146936,0.527504065,0.24026961,0.230196262,0.136207402,0.944027181,1.425693285,2.797008237,3.35182628,2.460223383,2.474564022
1437,1437,1437,1437,71.9,-1.85,-2.21,7.47,0.109,0.0929,-0.0971,0.81,0.588,-1.55,0,0,0,1,30,71900000000,-1.987857213,-2.239944113,7.799317994,0.208489528,0.077579358,-0.081119596,0.659498569,0.619751342,-1.189932127,0.082290155,0.249598796,0.050252168,0.891289938,1.762394603,2.101036782,2.780202835,2.223150485,1.726868361,2.51003075,-0.151806688,-0.112726118,-0.043569839,0.149160951,0.267797676,0.983968535,0.924902628,2.752668982,3.148542651,2.530799299,2.113347653
1438,1438,1438,1438,72,-2.3,-2.06,7.93,-0.25,0.259,-0.0665,0.414,0.775,-1.05,0,0,0,1,30,72000000000,-2.168869602,-2.105784501,7.879412256,-0.139906476,0.205479568,-0.070559468,0.52419737,0.706987594,-1.101457479,0.066887611,0.211729583,0.039705413,0.690047641,1.463815584,1.816316329,2.87040244,2.344778305,1.812322544,2.445050051,-0.481536438,0.132380758,-0.157263412,0.130981075,0.061875186,1.05332196,0.702306046,2.827168263,3.000358729,2.509364036,1.92603715
1439,1439,1439,1439,72,-2.74,-2.36,8.01,-0.521,0.373,-0.135,0.11,0.65,-0.875,0,0,0,1,30,72000000000,-2.500069616,-2.295317946,7.95944899,-0.429490997,0.323580228,-0.117106608,0.295921489,0.674965501,-0.958275642,0.055956678,0.166169499,0.030434659,0.614508223,1.376309884,1.675061508,2.948507244,2.764116538,2.108034034,2.14933452,-0.811901612,0.426370961,-0.249426703,0.184590921,-0.059876509,1.361082579,0.674847611,3.014152097,2.996419066,2.896893984,1.927245294
1440,1440,1440,1440,72.1,-2.97,-3.2,8.26,-0.739,0.552,-0.124,0.0339,0.101,-0.476,0,0,0,1,30,72100000000,-2.772583488,-2.969814927,8.143655385,-0.664680028,0.484614465,-0.12208589,0.151514039,0.352446731,-0.653348153,0.055030279,0.115316818,0.022426492,0.599135086,1.320378218,1.479350555,2.991132079,3.164139823,2.454040213,1.680081616,-1.084663589,0.643597854,-0.046751078,0.393798647,-0.327729484,1.822009149,0.679372525,3.222598021,3.25037187,3.028438382,2.127883668
1441,1441,1441,1441,72.1,-3.48,-3.38,7.93,-0.984,0.737,-0.142,-0.229,0.288,-0.564,0,0,0,1,30,72100000000,-3.18281618,-3.275633589,8.012706932,-0.907324199,0.662544389,-0.136470393,-0.058198007,0.316233257,-0.596856174,0.066929602,0.070599942,0.015471297,0.613805633,1.144278241,1.245955528,3.069833593,3.483189163,2.887125003,1.313296137,-1.433620369,0.803533946,-0.263117733,0.35094064,-0.515568983,2.769373597,0.669135723,3.380702912,3.319493325,3.151352345,2.463689148
