,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM/SPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
4000,4000,200.0,-4.1,-6.91,6.11,0.447,-0.475,0.831,-0.158,0.5589999999999999,1.13,0.0,0.0,0.0,1.0,30.0,200000000000.0,-4.210548777471253,-7.033230309914916,5.228928199829159,0.5369243581242318,-0.3158318115016076,0.8267288812594732,-0.5138274418297801,0.4675076937980983,0.436229692207488,0.1348163855827448,0.3204881650917826,0.07240353545926946,1.5121709574380484,1.9323984765321018,1.858167946521507,3.1053568504377838,2.801928907917314,2.7581280604490757
4001,4001,200.0,-8.07,-9.24,7.89,0.895,-0.616,0.954,-3.94,-2.11,2.57,0.0,0.0,0.0,1.0,30.0,200000000000.0,-6.448654435266558,-8.678514698297812,6.859886101585812,0.8090180667723721,-0.5274481575871863,0.918660244350324,-2.4020880309531307,-0.9808277572048528,1.7853445157541985,0.16245740557306426,0.3593138001187872,0.08897901145595048,1.6617359684344313,2.0512722623380326,1.9619736587821852,2.854304559736548,2.6404520165121346,2.728812760548512
4002,4002,200.0,-4.63,-7.08,5.57,0.741,-0.706,1.0,-0.285,-0.411,-0.162,0.0,0.0,0.0,1.0,30.0,200000000000.0,-5.394012049036805,-7.486722148385869,6.069321279098978,0.7573326467860988,-0.6533258624539928,0.9774141463233622,-1.235300963264581,-0.6606340452856243,0.5541007281733161,0.20235503486387407,0.39221809281154896,0.09844173562262533,1.7662391015105043,2.8183635477208338,2.4442408073624806,2.692080026001434,2.624162631745465,2.532233936667838
4003,4003,200.0,-4.8,-5.2,6.52,0.897,-1.15,0.841,-0.401,1.02,0.345,0.0,0.0,0.0,1.0,30.0,200000000000.0,-5.049543022397415,-5.781827898548666,6.345540066856245,0.8634627760523965,-1.0034774319188071,0.8788785395697838,-0.7754941122089416,0.2837363421433448,0.4218930105024453,0.21852537597044283,0.4069223766834503,0.10266378881247297,1.542415976634223,3.6473967329513424,1.8926180481937707,2.5339078405092006,2.5857086379435326,2.37383737515806
4004,4004,200.0,-3.92,-5.27,6.66,1.01,-1.24,0.5329999999999999,0.325,0.482,-0.0537,0.0,0.0,0.0,1.0,30.0,200000000000.0,-4.3945181205311075,-5.400228235689867,6.538270939274522,0.9748131489484444,-1.1702240963445594,0.6290411249574088,-0.168980701646391,0.395143298184105,0.12119072861240175,0.22786220455476158,0.41569484336382984,0.09763817292443207,1.863074329865857,3.0719835038712984,1.5416481891742129,2.5546921745378572,2.7302736261916483,2.2828051943457983
4005,4005,200.0,-4.12,-5.59,7.51,1.17,-1.37,0.324,-0.151,-0.282,0.28,0.0,0.0,0.0,1.0,30.0,200000000000.0,-4.235324279745004,-5.5417150460318805,7.133839101948151,1.1231312670301656,-1.3110646313065335,0.40870168387707184,-0.15907102482892868,0.014647560366789547,0.22160076322323968,0.2026544727693611,0.3934654257560541,0.0924135021282627,2.4812551305845867,2.324368299457972,2.0122140071731525,2.4628583249241935,2.6337374935489035,2.448653364695309
4006,4006,200.0,-3.96,-4.94,6.44,1.22,-1.48,0.28600000000000003,-0.615,-0.767,-0.278,0.0,0.0,0.0,1.0,30.0,200000000000.0,-4.07566303361329,-5.093098960504023,6.7085885208663685,1.1967396863472934,-1.4301628277548808,0.3200709538679919,-0.4103463777972791,-0.4245705063665953,-0.09428085265909586,0.17891958112359543,0.356190916013439,0.08237922112209162,2.0598881468620744,2.178681078342973,2.1478616266550734,2.5230887457599653,2.7240968814545004,2.632747179208242
4007,4007,200.0,-2.58,-4.47,8.4,1.13,-0.982,0.251,0.5,-0.14800000000000002,0.156,0.0,0.0,0.0,1.0,30.0,200000000000.0,-3.2083240934059667,-4.628539632784171,7.7452461687680385,1.1460256781509863,-1.1142113506759903,0.270179129424165,0.09137124726458246,-0.26916189844005545,0.06396374473054325,0.14319224318034737,0.28195418490326885,0.06634655565793332,1.803554806071395,2.1169289491638907,2.0497324420570906,2.6071884269084764,2.728148376450912,2.7101670114079672
4008,4008,200.0,-2.31,-3.12,7.79,0.873,-0.514,0.417,0.496,0.721,-0.7859999999999999,0.0,0.0,0.0,1.0,30.0,200000000000.0,-2.6873835743773915,-3.503829082362101,7.772675551215771,0.9385595520385754,-0.6910667954196287,0.3762318058351581,0.3143735876246656,0.2872231181212287,-0.4734412126792542,0.1271621611455624,0.2163304723779513,0.04986474722046301,1.7469888165284304,2.0894194907001116,1.808885935244519,2.6380234793171105,3.119021268912831,2.837183775217426
4009,4009,200.0,-2.97,-2.61,6.85,0.669,-0.16399999999999998,0.376,-0.236,0.847,-1.91,0.0,0.0,0.0,1.0,30.0,200000000000.0,-2.851273593644273,-2.8374236269919133,7.2071721281365635,0.7337272610337946,-0.3194886137696491,0.3760643569211548,0.011047143172082718,0.6017691199696844,-1.3817314646319558,0.11627904788331118,0.12872929122594792,0.032762376257129945,1.7080125151251409,2.0117068880653894,1.587616699428472,2.7491898246287527,3.72660446532275,3.1273718927784357
4010,4010,201.0,-0.982,-2.61,6.59,0.442,0.13,0.4,-0.175,0.547,-2.01,0.0,0.0,0.0,1.0,30.0,201000000000.0,-1.767276955150175,-2.667865038197418,6.828910421442803,0.5120501993753039,-0.002602475443332864,0.39335372257124995,-0.0914886954967812,0.5709936252491623,-1.7789656021535227,0.14537060652193912,0.07094575312494694,0.026820110732641924,1.6749856719100487,1.797069885340613,1.6115217925519565,2.9781572690164606,3.6797033765409637,3.5426383145553975
4011,4011,201.0,-1.87,-2.55,7.71,0.0522,0.615,0.199,1.13,0.416,-1.14,0.0,0.0,0.0,1.0,30.0,201000000000.0,-1.826846319668524,-2.579989259080055,7.368925968759867,0.16262025217049295,0.4328026996086489,0.2529667811942056,0.5817082544763109,0.4839006713180368,-1.3749680356288594,0.12849258752801715,0.0423815705376735,0.02330625054497109,1.6190855964581026,1.7796317981003846,1.705888448411168,2.83076047620371,3.7589844779454333,3.627995874042501
4012,4012,201.0,-1.79,-2.53,8.27,-0.254,0.524,-0.0182,1.5,0.453,-0.475,0.0,0.0,0.0,1.0,30.0,201000000000.0,-1.8054790206247067,-2.542719124582924,7.921190147258533,-0.15396022552162064,0.4970961128180306,0.05709569211450453,1.0878047963144255,0.4665371823410266,-0.8059469656577336,0.13919661831723681,0.08671211330106648,0.02893494812992026,1.5692035831320963,1.8029638820110456,1.724912121657002,3.1405594753241037,3.137221264435753,3.5774903943008067
4013,4013,201.0,-0.785,-1.99,7.33,-0.648,0.7340000000000001,-0.233,2.73,1.17,-1.26,0.0,0.0,0.0,1.0,30.0,201000000000.0,-1.2137005889426764,-2.1306325214583506,7.558852530190258,-0.5293700730965167,0.66411161682216,-0.15244825657336836,1.9928650098171208,0.8618221776256834,-1.09303020201599,0.1179472734996618,0.1576077464409537,0.03814162007505251,1.5620909025081344,1.8505020294675354,1.7172091265543945,3.1137018803045846,3.0109722096030422,3.634831349632314
4014,4014,201.0,-3.52,-1.73,7.81,-0.989,1.4,-0.58,0.377,1.82,-0.456,0.0,0.0,0.0,1.0,30.0,201000000000.0,-2.551129624394465,-1.8319359819053769,7.712779559740309,-0.8786326577318421,1.1829074567154134,-0.4612804142370778,1.1023161232777812,1.4002349413581363,-0.6902563364248766,0.12038324267446053,0.24481532833169517,0.04975793810469079,1.553572231655972,1.8993298753382402,1.7101175346726016,3.2032688494801875,2.9404444674682284,3.251221871016334
4015,4015,201.0,-3.22,-3.0,7.51,-1.2,1.15,-0.8270000000000001,1.13,1.12,-0.252,0.0,0.0,0.0,1.0,30.0,201000000000.0,-2.9390093171446106,-2.7028006224532906,7.58849709259725,-1.1228325959634964,1.1597079267895896,-0.7254495626276587,1.1175734877578911,1.2427672407696422,-0.4131608445367356,0.13181664408444688,0.30977152667637503,0.0680097358447778,1.5983918846435514,1.865862031257625,1.7096065926905766,3.089659139190505,2.7343858697486056,3.0283527774798005
4016,4016,201.0,-3.76,-4.14,6.51,-1.36,1.06,-0.997,0.809,0.639,-0.726,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.415103950889008,-3.774322374395945,6.9274916022390975,-1.303050846851545,1.089414536967209,-0.9215977612295784,0.9475099234320312,0.9035024778643193,-0.6109590651233284,0.16940356764700318,0.3619929490108293,0.08152699196129984,1.651216891122367,1.8849646790605692,1.8081345374816544,2.979765821241037,2.573043298737223,2.7500184789493223
4017,4017,201.0,-4.06,-4.78,6.46,-1.53,0.951,-1.08,0.602,0.72,-0.183,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.7890808193731,-4.524117978982816,6.640968292846744,-1.4755044433482594,0.9918332966715292,-1.0360160067251083,0.7570896357213056,0.8003900355399036,-0.34037420562106385,0.21489281182932587,0.4073023948355864,0.09416867412079087,1.8043619068464072,2.493259150904241,2.181359026819705,2.8216356527821334,2.5099024239959395,2.6480447835814487
4018,4018,201.0,-4.14,-7.66,6.43,-1.53,0.831,-1.24,0.41,-1.41,0.4,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.99257969047917,-6.8621136657305,6.511666745458013,-1.5169143841130377,0.8784469935610579,-1.1833591602610074,0.5657987229883712,-0.4416572098171909,0.1277407791167982,0.2252884633872849,0.44166667073836924,0.09389201647179327,1.8961237259287747,3.343173192794552,2.5639945555099795,2.450895785421565,2.464509871861587,2.3349641147302003
4019,4019,201.0,-3.68,-8.26,5.86,-1.61,0.561,-1.61,0.162,-0.667,1.07,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.811313951039872,-7.9043253600273164,6.1122634436311785,-1.5876480859567872,0.6546492082052903,-1.4915333699815476,0.34325383128274944,-0.5682802881896413,0.7235012451846881,0.2508994648375358,0.45553061021505437,0.09923262142923664,1.9867037547812647,2.878982028637831,1.9912843038712702,2.5602538913549586,2.538069181388239,2.4649285483988215
4020,4020,201.0,-4.7,-8.94,5.41,-1.43,0.445,-1.49,-0.8170000000000001,-1.25,0.727,0.0,0.0,0.0,1.0,30.0,201000000000.0,-4.3266651991549265,-8.676485142079597,5.681849495851767,-1.4678547688204475,0.5068480650228125,-1.4904257823259934,-0.29619484098375115,-0.9513475701316352,0.7257133949847387,0.23582649892990984,0.44086427772441233,0.09154337331436847,2.725700317165268,2.2001134168639407,2.2704800217531673,2.5227268859449503,2.603151547739525,2.381304537223858
4021,4021,201.0,-4.3,-9.51,5.41,-1.18,0.219,-1.14,-0.894,-1.28,1.31,0.0,0.0,0.0,1.0,30.0,201000000000.0,-4.3112020911926585,-9.297922670515213,5.515234166483537,-1.2491202868154008,0.30391731006464184,-1.2373037666567719,-0.6256621611558779,-1.1360216816067708,1.0951391314906669,0.20843204624574196,0.3994842889553848,0.08778377733702245,2.1709713983557366,1.9109079734406715,2.3691607924688074,2.56684557274824,2.5053580503612194,2.667768561970875
4022,4022,201.0,-3.93,-9.79,5.02,-0.7559999999999999,0.131,-0.764,-0.923,-1.19,1.38,0.0,0.0,0.0,1.0,30.0,201000000000.0,-4.0901420425168284,-9.664797008568817,5.211707539119491,-0.8744091255256901,0.18201188597224705,-0.8954236740555768,-0.7895334380449367,-1.1663528415714273,1.2752475642218228,0.1614774438787092,0.33532708976633374,0.07088684909849449,1.8197336864111655,1.9737470537848676,2.2514823394134007,2.529045513866898,2.6560185703674986,2.5523455426528274
4023,4023,201.0,-3.47,-9.41,5.02,-0.342,0.0476,-0.451,-0.7170000000000001,-0.629,1.64,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.7305200704584647,-9.474829819505564,5.094210907676202,-0.4698432679764371,0.08725250321946995,-0.5744044568569034,-0.7495582139618466,-0.8644072093808728,1.505868879146105,0.1283837500960033,0.2517287488533789,0.058464154120339874,1.765681328194942,2.0314570657592186,1.9847242835958303,2.593574040721935,2.9902670658973776,2.8475003177344225
4024,4024,201.0,-4.05,-10.0,5.21,-0.0174,0.122,-0.107,-1.43,-1.15,1.92,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.9157874258557817,-9.866376972211127,5.165177503444784,-0.12604168297416807,0.1117492319133852,-0.2367855966198312,-1.1245688900012472,-1.0248855452957006,1.7677107426202106,0.12434807381631147,0.16135700380080648,0.04128124768736962,1.7221144846123748,2.0145307329937054,1.7446266032172262,2.79151612286298,3.3744930485916242,3.024217685332529
4025,4025,201.0,-3.86,-10.4,4.88,0.335,0.0696,0.21,-1.22,-1.56,1.52,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.883436091196518,-10.26422596582451,4.990393666607129,0.22429365303840387,0.0820343364583734,0.08593969990804062,-1.1771636884072116,-1.325573370835921,1.6110911337578884,0.13411118556445148,0.08334559194891059,0.02642370391820366,1.6748593520400872,1.792972476442548,1.7408471174606661,2.975815258442947,3.6097394428910636,3.357503700914799
4026,4026,201.0,-2.1,-7.95,3.67,0.7390000000000001,0.0128,0.409,0.6940000000000001,0.745,0.0894,0.0,0.0,0.0,1.0,30.0,201000000000.0,-2.8492167929230545,-8.538825903192501,4.1811308472198006,0.6154075853734007,0.033224642101284015,0.3192948851761897,-0.14591247720113265,-0.1620909288395247,0.6489743956210585,0.13836464827877476,0.046750871697517966,0.02512486779039738,1.6016637037659536,1.6189243636299158,1.7698774339462202,2.953478120291265,3.8280000856484446,3.584099924416663
4027,4027,201.0,-3.27,-9.04,5.12,0.794,0.077,0.581,-0.298,-0.546,1.22,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.09323006163476,-8.912482449140466,4.75655912146771,0.751116015051011,0.06408594472023844,0.5083315352422436,-0.2297322149939511,-0.3778144928143253,1.0100156789211032,0.13294301616137405,0.07907335001850106,0.0241908658120163,1.528201363801071,1.6674348083761301,1.7692041285776716,3.133249095911198,3.387644186474029,3.4966679308901654
4028,4028,201.0,-3.34,-7.76,4.95,1.02,0.3,0.628,-0.0753,0.44,0.6890000000000001,0.0,0.0,0.0,1.0,30.0,201000000000.0,-3.236332543038952,-8.053235011555168,4.875117979629115,0.955434965608232,0.23040361381131305,0.5947713139726967,-0.1446202557172438,0.08172623712865495,0.8070477170750991,0.12529941739307057,0.14149167988273248,0.03543006617857638,1.4997879056490524,1.7905973597757745,1.7814326840017876,3.122066154956987,2.948830833210751,3.5748146313217513
4029,4029,201.0,-5.22,-8.1,4.17,0.906,0.194,0.8859999999999999,-1.64,-0.208,-0.417,0.0,0.0,0.0,1.0,30.0,201000000000.0,-4.386666355829261,-8.08810151410112,4.442954640879376,0.9178704475500524,0.20473933988414056,0.8051336419286079,-0.9687663005506334,-0.08107475261150338,0.03312141409905822,0.11087009695241573,0.22619097214040107,0.048319376311639316,1.4543673735907616,1.8523053028442125,1.7636774845105259,3.158534778999317,2.7098882664454136,3.149244794050265
4030,4030,202.0,-4.83,-7.7,5.73,0.672,-0.481,0.92,-0.921,-0.183,0.7979999999999999,0.0,0.0,0.0,1.0,30.0,202000000000.0,-4.643756648672307,-7.7987474663415215,5.231778503005024,0.7310389512799049,-0.2787018173044393,0.8881047262253786,-0.9424409440260746,-0.13834789018204435,0.5167297187867973,0.10555480060274926,0.2839845170056201,0.061451753591765565,1.4039320454774216,1.8496136098704006,1.759026252871093,2.9524125294957915,2.636058877956219,2.8025474743819063
4031,4031,202.0,-3.92,-6.5,5.28,0.81,-0.621,0.882,0.16,0.6629999999999999,-0.0336,0.0,0.0,0.0,1.0,30.0,202000000000.0,-4.224048323785116,-6.830450157360978,5.261333352929789,0.7910396993497683,-0.5200194937251367,0.8836951386334974,-0.33485457481155645,0.3119400333072529,0.1687738022786512,0.13492544619914018,0.33649347420689707,0.08137094632427709,1.5008281713141254,1.7999427404491508,1.720264209808152,2.93047525585431,2.518732977549274,2.8087791028096523
4032,4032,202.0,-5.42,-6.96,5.56,0.916,-0.6409999999999999,0.772,-1.24,-0.182,-0.17,0.0,0.0,0.0,1.0,30.0,202000000000.0,-4.917583865772532,-6.927037680489852,5.444384655459424,0.8859942614811352,-0.6053098349386985,0.8030147345036357,-0.8337058131113531,0.03438862719746155,-0.04542206197431392,0.1723707991626583,0.37271908180313357,0.09411651606383714,1.6766884420486399,2.177899654575615,1.7585862111055215,2.801038649673757,2.5138031929391067,2.527613159493785
4033,4033,202.0,-3.75,-5.44,4.86,0.8590000000000001,-0.972,0.71,0.465,0.906,-1.31,0.0,0.0,0.0,1.0,30.0,202000000000.0,-4.240498935326445,-5.818358305722213,5.086218219856407,0.8654819426985604,-0.8638236858977193,0.7358276645383166,-0.11795232202903637,0.5241585438449445,-0.8449742966590719,0.20471212360278074,0.3912148912238286,0.10278379390209172,1.8073572827795485,3.152793087553383,2.233798398049223,2.6083956829406434,2.4169325825948684,2.334328298681966
4034,4034,202.0,-4.99,-5.97,8.2,0.954,-1.11,0.473,-0.895,-0.00804,1.58,0.0,0.0,0.0,1.0,30.0,202000000000.0,-4.675136425743932,-5.931416498440149,6.994639834811065,0.9327448445041414,-1.037376173089111,0.5459801379126913,-0.5462052546383181,0.2251091749947224,0.6882595845355906,0.21817601419794683,0.4000974340762768,0.10622839168954966,1.6436370582048467,3.567502517937545,1.3828282902464775,2.3640872807582554,2.3480745227669413,2.1796415334902983
4035,4035,202.0,-4.7,-6.49,7.03,1.01,-1.48,0.392,-0.898,-0.96,-0.119,0.0,0.0,0.0,1.0,30.0,202000000000.0,-4.6895547667262045,-6.347875197142577,7.016312036929304,0.9914493131626404,-1.349422704361124,0.434756118873016,-0.7400892853916763,-0.4408192621403074,0.17785511141025612,0.22914337280214211,0.3973349633711432,0.10112354279199924,2.2576348760206786,2.5670919796893115,1.6119959753369937,2.4898637874252327,2.5362631684657977,2.1979013692098377
4036,4036,202.0,-3.36,-5.04,7.44,1.12,-1.42,0.399,0.0244,0.02,-0.249,0.0,0.0,0.0,1.0,30.0,202000000000.0,-3.9185424273372234,-5.372772566620759,7.275988367045485,1.0891321270737129,-1.3991791445052544,0.40892850074469855,-0.3187576277167366,-0.18187885160914746,-0.09203175105567796,0.20896517769310008,0.37073780885237473,0.09520457830239167,2.3232430631899965,2.2770037455865486,2.0349870243627386,2.4560861198050037,2.4705805399637506,2.3916642719389145
4037,4037,202.0,-2.0,-4.37,5.49,1.03,-1.52,0.41,0.914,0.229,-2.66,0.0,0.0,0.0,1.0,30.0,202000000000.0,-2.805974667494125,-4.6251429359532885,6.1813646297468665,1.0441989159981095,-1.4843569388167883,0.4097024710079112,0.360649938084632,0.04899938616010346,-1.7156761717232714,0.1680182735482979,0.31931783528478647,0.0825807365310969,1.891266086924037,2.138241841085834,2.141589833806252,2.440817488175283,2.5245478788001874,2.5074126277529567
4038,4038,202.0,-0.51,-2.87,6.34,0.83,-0.75,0.434,2.02,1.29,-2.17,0.0,0.0,0.0,1.0,30.0,202000000000.0,-1.4745329611847964,-3.3165742290899125,6.278591571327869,0.8814339069553903,-0.9666407390406878,0.4272532218147781,1.2751646579161626,0.746333949300008,-2.0029306767118307,0.1513039762479826,0.25950699192285115,0.06484342595627694,1.757613675708049,2.1559994388267465,1.9927596153286813,2.6160349562714953,2.89428575115955,2.5842990787769957
4039,4039,202.0,-1.39,-3.24,7.17,0.7,-0.194,0.458,1.03,0.5589999999999999,-1.54,0.0,0.0,0.0,1.0,30.0,202000000000.0,-1.4255120681184836,-3.259483368355081,6.824931515149912,0.7435663038069837,-0.4219347478500152,0.44946245307195204,1.140047468159575,0.641068545226386,-1.7102343602667878,0.1261910913060542,0.17347991718765268,0.04833051680559118,1.7118959733063515,2.122077899016455,1.699640922818173,2.6309542811265523,3.314166783785501,2.8434507207826454
4040,4040,202.0,-0.991,-2.11,6.69,0.573,0.213,0.601,1.49,1.32,-2.16,0.0,0.0,0.0,1.0,30.0,202000000000.0,-1.173537384068405,-2.4024716838511617,6.742232679841168,0.6139567703585522,0.025689543745124443,0.5589221232012864,1.332916207165218,1.0225690983013116,-1.994606874144892,0.1495225012281093,0.10233382465353875,0.03357469236188081,1.6774779528772386,1.9356560721919789,1.598547512173164,2.9273018338601986,3.7804630723509365,3.246998198670892
4041,4041,202.0,-1.69,-2.38,6.85,0.308,0.488,0.342,1.04,0.775,-2.02,0.0,0.0,0.0,1.0,30.0,202000000000.0,-1.4730354358831126,-2.3857177260938447,6.808282688574965,0.38146701823449136,0.3516149932324416,0.4022334214428646,1.1714817833850466,0.8834567489454359,-2.0106621251349743,0.1586253528290898,0.04665643275776409,0.028377862733404383,1.610954841121095,1.7300195595704684,1.6677409377487293,3.127591076190314,3.7673442372313932,3.5698881830491804
4042,4042,202.0,-3.96,-2.36,9.89,-0.161,0.847,0.0984,-0.866,0.711,1.11,0.0,0.0,0.0,1.0,30.0,202000000000.0,-2.915232698202733,-2.36654347767868,8.697052473685304,-0.030741613098541176,0.7008577538771279,0.18276633419243649,0.048567973077419994,0.7865510452587565,-0.03756705115135284,0.14959579681928054,0.05849746484793914,0.021291339271635283,1.5315446528789305,1.782521042677582,1.704797101010391,3.25366517279094,3.4998559448127993,3.4146604314607334
4043,4043,202.0,-1.72,-2.71,8.32,-0.534,0.637,-0.0531,-0.581,0.8440000000000001,1.26,0.0,0.0,0.0,1.0,30.0,202000000000.0,-2.2221141542748635,-2.6226117833901674,8.465958656570837,-0.4131564623688031,0.6558385277681065,0.01239371099138109,-0.2984047190081635,0.8188323591488725,0.782843177055102,0.1389701070031025,0.10899569524226771,0.030977002815057338,1.4993683209151376,1.8540711328753638,1.7304802971831048,3.4775819161174146,2.9350231759675833,3.6696006313437857
4044,4044,202.0,0.0503,-1.84,7.03,-1.01,0.933,-0.398,3.66,1.7,-1.37,0.0,0.0,0.0,1.0,30.0,202000000000.0,-0.9043352575340152,-2.039125870114492,7.585866697873562,-0.8666845963728628,0.8512353315683863,-0.28404474994834233,1.8831840763717247,1.3139720852479924,-0.5783308582338503,0.12339241524539445,0.19849417844190248,0.03959179475297075,1.4759438517718753,1.8947592999688585,1.7314421364423025,3.6390881641114934,2.947492379086265,3.469157830623904
4045,4045,202.0,-2.83,-2.56,6.99,-1.25,1.56,-0.7290000000000001,1.18,1.52,-0.968,0.0,0.0,0.0,1.0,30.0,202000000000.0,-2.0210332222621394,-2.4274700062536376,7.220662752123295,-1.1579574535940216,1.3509091300392555,-0.6054479224829203,1.4956394233701609,1.4297418725000215,-0.8247062168591414,0.12424845509137092,0.26378948806626135,0.05809056249743966,1.4737204723619552,1.9149849929235179,1.7530907937207942,3.5192962221466066,2.602110282349204,3.079504425282538
4046,4046,202.0,-5.45,-4.99,7.52,-1.33,1.19,-0.955,-1.05,-0.236,0.156,0.0,0.0,0.0,1.0,30.0,202000000000.0,-4.009499893584911,-4.3379959089454685,7.404125086010742,-1.2886887941067366,1.2374694261488473,-0.8579388151873737,0.0926655960631051,0.493739581515897,-0.20463697341077086,0.14867951666152027,0.33293575386129126,0.06867331410895068,1.5524152676842136,1.8584925585527463,1.712386411750435,3.3117380202851816,2.66380573495078,2.6876895606038094
4047,4047,202.0,-2.75,-6.15,7.28,-1.35,0.701,-1.17,1.72,-0.687,0.467,0.0,0.0,0.0,1.0,30.0,202000000000.0,-3.279112618765431,-5.688958142208822,7.328049552163424,-1.3352778351306736,0.8592624388404762,-1.0833490047580658,0.9895356079529638,-0.16973352243927942,0.2200176542232703,0.1894698513885127,0.3767252461144876,0.08723755623101763,1.6766662452877046,2.0318569268997613,1.7653957907675812,3.032398845973236,2.4916396513602366,2.6402948354328286
4048,4048,202.0,-2.82,-5.1,6.29,-1.5,0.924,-1.31,1.55,1.08,0.0592,0.0,0.0,0.0,1.0,30.0,202000000000.0,-3.0128719744256527,-5.249853011052365,6.691833999254537,-1.4604465477760291,0.9049019571887762,-1.2470650976851774,1.2984233529300044,0.5325082225746113,0.11833778400855173,0.2364097950266005,0.4125089026880633,0.09682530951329096,1.8466561739781735,2.6248172812676644,2.34168073825429,2.7913421512194367,2.2400259688019073,2.421236321055895
4049,4049,202.0,-4.24,-8.16,5.49,-1.75,0.7440000000000001,-1.48,-0.0637,-1.24,-0.059000000000000004,0.0,0.0,0.0,1.0,30.0,202000000000.0,-3.7244865857857232,-7.419549140141392,5.955235637195583,-1.6804717816942714,0.7914672822029671,-1.4153202814884074,0.5477186658808904,-0.463487490812634,0.006212762737630453,0.2606587766618261,0.43832320606371183,0.10002387283054072,1.8616496027435787,3.436394358237053,2.2963848053165523,2.578352081633624,2.44074293414345,2.2902265379313853
4050,4050,203.0,-4.87,-11.0,5.28,-1.89,0.324,-1.54,-1.13,-3.26,0.488,0.0,0.0,0.0,1.0,30.0,203000000000.0,-4.38877273741812,-10.08899876170969,5.541387122838595,-1.839687607800342,0.4619063131761205,-1.5053797814176009,-0.3769195187758764,-2.034884684702162,0.3108314599545092,0.26902353931075024,0.4381245111262804,0.09654201965386792,2.4914074898906193,2.481647353414529,2.09002176039229,2.521976568438358,2.429871570301284,2.111713417952609
4051,4051,203.0,-2.07,-8.9,5.52,-1.53,0.285,-1.35,1.18,-0.562,1.5,0.0,0.0,0.0,1.0,30.0,203000000000.0,-3.0441103376884597,-9.202525678559859,5.528279047421247,-1.6043628547384523,0.33718867086309684,-1.393144786705811,0.4811428145379819,-1.2072513744742537,1.0627047751865883,0.2523178133209407,0.42131105612382896,0.09440628309180128,2.501417120500963,1.995867946720113,2.2919794230877386,2.515028814001831,2.581649517252473,2.4593759795890193
4052,4052,203.0,-4.72,-11.5,4.91,-0.933,0.235,-0.969,-1.94,-2.71,1.51,0.0,0.0,0.0,1.0,30.0,203000000000.0,-4.015963004248447,-10.915436202396359,5.149338728232588,-1.094209161756298,0.26514641477270384,-1.086773540738129,-0.8532174698334725,-2.0516656345612607,1.3455152642570862,0.2158309593508201,0.35858870735329734,0.08653631964920964,1.9394783763326215,2.023888733574469,2.293628557316851,2.5365320824127635,2.3166609745859184,2.475463231493411
4053,4053,203.0,-4.12,-9.75,4.84,-0.251,0.057999999999999996,-0.517,-1.67,-0.7709999999999999,1.76,0.0,0.0,0.0,1.0,30.0,203000000000.0,-4.076294263193543,-10.046530762489887,4.959746617434694,-0.4534732476610109,0.11910972627869636,-0.6752107404405547,-1.3033693896854994,-1.3320427681330569,1.6075807282440266,0.17107544964132004,0.2899461408309465,0.07268197115297098,1.7479619684240615,2.0747403553747388,2.05274632988878,2.578730524512279,2.698842530101561,2.6374431284159296
4054,4054,203.0,-5.56,-10.4,5.14,0.19,-0.0996,-0.00725,-3.27,-1.38,2.08,0.0,0.0,0.0,1.0,30.0,203000000000.0,-4.936699058355952,-10.310063859556454,5.0702229584293965,0.035487772229198744,-0.03507901148792367,-0.19272466011636732,-2.3872351068193454,-1.3589905654695011,1.906276308147039,0.15090245220631776,0.20215788656247824,0.051419493759044234,1.6990092073281275,2.088282726706023,1.7318784849538358,2.733944373892571,3.1610274951528985,2.7999812492464073
