,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
1618,1618,81.2,6.44,-5.95,0.505,-0.623,1.45,-0.35700000000000004,-2.81,-9.29,-5.45,90.0,81200000000.0,1.0436117552146724,-8.386792636060107,3.1654105439756166,-0.383040388206067,0.7250544249037396,-0.10972030222229134,0.4161320387823415,-3.3317850301832843,-3.048431756890757,2.0516095080108276,0.1186032550714579,1.7304402266208265,1.2921922896949072,2.5335582273577457,1.7228247867949193,1.9595940378830528,1.6314815316220481,2.867481812374801
1619,1619,81.3,-3.88,-16.7,-1.8,0.551,1.71,0.0208,4.15,4.94,-6.28,90.0,81300000000.0,-0.8898089870449319,-11.945385661783181,0.8244604892543217,0.3529066327842548,1.381883731083608,-0.015051634247906773,2.0622798523630625,0.11612464355734398,-4.751896729089686,1.9620902665010964,0.1251249094432584,1.8157973480216765,1.0634280662013627,2.019678298003337,1.1169704290125362,2.4302993281438736,1.7023594671520603,2.7811799890505715
1620,1620,81.3,2.58,-4.44,-3.38,-1.19,1.1,-0.515,0.75,-5.21,-3.86,90.0,81300000000.0,0.4727274389208362,-8.732593144126671,-1.1577386235167355,-0.8627769689872152,1.1939043367276632,-0.3776729556905597,1.4837359464090951,-2.1039519928100217,-4.281748861990674,1.941283558120545,0.11016652129139093,1.9183481131719038,1.0402283050820713,1.47776576866761,1.1234295486594297,2.5162233773717397,1.971747281828621,1.593802205007728
1621,1621,81.4,-1.15,-15.3,-2.18,-1.7,2.33,-0.847,-0.436,-0.199,-0.602,90.0,81400000000.0,-0.16449071035754534,-11.54386991675783,-1.6396852789403602,-1.5224399119179062,1.951530814896207,-0.7180841072448434,0.6373832993219648,-1.309915115481708,-2.3420333995254468,1.8125080863615997,0.07293968354047672,1.536926947690184,0.9218393662191949,1.1581484936882356,0.8640253401161945,2.3031995170205253,1.592642789523843,1.6254417310800593
1622,1622,81.4,-1.24,-9.58,0.196,-1.99,1.32,-0.767,-0.534,1.85,-0.452,90.0,81400000000.0,-0.5868253790063167,-10.703206005300547,-0.7742487666125419,-1.890838822364105,1.530382776923295,-0.7535636777013675,0.12095636776756913,0.007225243213566435,-1.3457352388371242,2.092756764415597,0.030485091059292698,1.685913793878901,0.38797290374962845,0.909086059550746,0.3789633943061246,2.2617513918166496,1.666416640702418,1.794895149225415
1623,1623,81.5,-1.52,-8.08,-0.737,-1.72,0.466,-1.1,-0.336,1.15,1.44,90.0,81500000000.0,-0.95326757210887,-9.580303423707091,-0.7566877756138932,-1.7562319005985574,0.8205793140887497,-1.0048400450893935,-0.08050166632626563,0.4835654787240453,0.12271655718408092,1.8103265236440385,0.06844718680980925,1.6959795272424434,1.0231285397131826,1.1622603940526537,0.7964629336280004,2.528723446161676,1.7150784790235436,2.6039125811658845
1624,1624,81.5,-0.498,-8.61,0.472,-1.47,0.451,-0.767,-0.29100000000000004,-0.173,2.05,90.0,81500000000.0,-0.7744915437922006,-9.16495038965748,-0.17742112194966553,-1.5307047217129064,0.574118476151304,-0.8323304966464108,-0.1733039240968078,0.20989076191670086,1.1386503995089294,1.9394464919187657,0.12538249324211456,1.8734928309115129,1.410783729715887,1.3274818060324367,1.0561157985358725,2.0255214254116414,1.5954715322244406,2.509342790397173
1625,1625,81.6,-0.103,-9.85,0.457,-1.11,0.856,-0.942,-2.71,0.212,2.98,90.0,81600000000.0,-0.510807948667531,-9.458196280525105,0.12167763970817234,-1.1992240059334227,0.7620964186048115,-0.9118756934875842,-1.2916553758836338,0.21076994986504632,2.1092857501752995,1.9842972231575224,0.11600488295812043,1.7191073964804362,1.4719644924003636,1.4929320337492789,1.3434052628170354,1.6150168983275757,1.688703131550038,2.0980624897714275
1626,1626,81.6,-2.16,-9.43,0.8859999999999999,-0.728,0.825,-0.8420000000000001,-3.86,-2.47,3.2,90.0,81600000000.0,-1.1584183554938794,-9.44612657173156,0.4820185259294023,-0.8279382253637952,0.8040448341705873,-0.8611936310919935,-2.423959638045992,-0.9066494032965416,2.6842367770689664,1.8247143044036302,0.08687411776700703,1.803392480151712,1.6504411257369616,1.9060651853046842,1.722124853471344,1.8381019809975139,1.966022422299312,1.7817728868105511
1627,1627,81.7,-2.77,-12.1,1.06,-0.471,0.6459999999999999,-0.417,-3.31,-2.93,6.44,90.0,81700000000.0,-1.791259737987715,-10.58215693285624,0.7545087118694458,-0.5467002429686957,0.6986497146714279,-0.5390121846025687,-2.8145876110428434,-1.7500381340481506,4.664021913859992,2.13906399833124,0.07851870692965876,1.7939819704660513,2.936001607149959,2.5002844585345803,2.549650547223602,1.5748442596743555,2.0070162717005235,1.807505199484405
1628,1628,81.7,-2.18,-12.4,4.43,0.253,0.765,0.0367,-6.01,-3.78,4.08,90.0,81700000000.0,-1.943911619349013,-11.360311672202293,2.4873243847431405,0.08339778388125972,0.7428966272879334,-0.12143802473330495,-4.223346949784633,-2.5961825856191574,4.356164903335292,1.9334079422429309,0.0906836470784919,1.8235539472758635,1.696798462974648,2.4077072346046338,2.6356518934427005,1.6358496234726554,1.8900611751898484,2.059168821314594
1629,1629,81.8,-4.66,-13.3,2.67,1.87,1.07,0.748,-2.12,-3.0,-2.88,90.0,81800000000.0,-3.0104744307494293,-12.190624341965352,2.573447107215222,1.4910934254202275,0.96103163181084,0.5091806659094396,-3.2960457922437403,-2.7645048951033417,0.5417466663630579,1.9126754585337569,0.11541918419573167,1.7419035824688498,1.3523963310419258,2.545356219234022,1.8231996538490614,1.8882200524391677,1.567538715439262,2.8260461968599544
1630,1630,81.8,-1.62,-12.8,-4.1,2.71,-1.34,1.11,2.28,-6.89,-1.11,90.0,81800000000.0,-2.464458179277246,-12.45147678453367,-0.5727592656981941,2.451491608137411,-0.5734541426550139,0.9449654933480782,-0.8377383740040489,-4.4841257351633645,-0.3289428005191196,1.8826891229384517,0.12152969710237399,1.8151576491658465,1.0667317468160709,2.1632623927523347,1.1283186040619417,2.3121170037306245,1.658028369132289,2.8125352741241385
1631,1631,81.9,1.99,-16.7,-0.376,2.11,-1.23,1.16,-0.8540000000000001,-6.82,-1.19,90.0,81900000000.0,-0.7152663083949551,-14.270120991249499,-0.479996815486699,2.18242421840159,-1.0112839747644384,1.10093377412831,-0.8449076135556486,-5.4577830511046805,-0.7828341220921357,1.849789436163903,0.11256087341683757,1.9188291360555547,1.0007541246107385,1.607482743776415,1.099603421379789,2.439192519691258,1.947173865631045,1.6906018768949045
1632,1632,81.9,-1.46,-16.5,0.481,1.92,-0.894,1.39,1.06,-2.16,-2.34,90.0,81900000000.0,-1.0077108955560528,-15.224654038857029,-0.026933455671461604,1.9756554790755496,-0.93307097010067,1.3105985751408795,-0.005092343863858706,-4.083175554933128,-1.6036669224355768,1.689358153658217,0.08160180821977404,1.5937143344834022,0.9142478061028445,1.2109240998491961,0.8462922226814931,2.210324471813424,1.6123505562413993,1.5801756346903595
1633,1633,82.0,-0.115,-11.4,0.175,1.54,-1.13,1.58,2.9,4.97,-3.94,90.0,82000000000.0,-0.6571581298286999,-13.587453533558858,0.06826836651033208,1.6323947545355126,-1.0643967541889154,1.5060001920483557,1.2756737396233475,-0.3095607280610784,-2.835224203823376,1.967840860232884,0.03362134125162788,1.6772907409324072,0.40191269556216425,0.9627854777966234,0.4117243602383313,2.3222995922608685,1.6675129868250778,1.6610084652152692
1634,1634,82.0,1.25,-4.38,-0.654,1.13,-1.62,1.06,2.46,6.03,-4.8,90.0,82000000000.0,0.09175124495468967,-9.646065441036402,-0.27224610586454384,1.2365489950620148,-1.4349111183147876,1.1825083767727889,1.797806851274821,2.3329442758749988,-3.870921612275162,1.8605793818006713,0.061451005702875754,1.6251969258673038,0.9951011573602555,1.099391883286699,0.715612569890266,2.589240427433955,1.6837383231198813,2.3821437834880257
1635,1635,82.1,0.757,-2.92,-1.08,0.419,-1.7,0.565,2.52,4.83,-4.64,90.0,82100000000.0,0.35298341191964794,-6.766872603299162,-0.6530628831586909,0.5923876120891788,-1.6116906025951634,0.7346187021619492,2.1161996341324016,3.3737863955688585,-4.2763278062069565,1.9565348020135485,0.12208925252255672,1.8204700887955072,1.3631735904817512,1.288586778453718,1.0206720983607134,1.9285557058963747,1.5560884913383708,2.4646056180327163
1636,1636,82.1,0.991,-4.11,-0.792,-0.436,-1.12,0.239,3.22,2.88,-0.354,90.0,82100000000.0,0.6035219457243148,-5.629558620909932,-0.7185649884668224,-0.21789725583429,-1.2837975799923185,0.37513774603993605,2.602831346464791,3.1679625646216487,-2.2087410844502804,1.8699346512159094,0.12110821598557062,1.7270472954893412,1.3953589379687277,1.4767643510710597,1.3132198342197998,1.6966473607323604,1.6364147205706672,2.1455506790164955
1637,1637,82.2,1.69,-6.35,3.25,-1.31,-0.175,-0.157,-4.56,-5.06,8.94,90.0,82200000000.0,1.0301638850948582,-5.9379542833989865,1.1524207908265964,-1.0783843718541488,-0.544375283648811,-0.010831112547260713,-0.5550411030027953,-0.26168064112899714,3.668123194728924,1.8853312544560865,0.0905604585285684,1.8067328559162363,1.5803380325891077,1.808746974456365,1.7194523835066962,1.8091633375109868,1.973040031414225,1.802599485737172
1638,1638,82.2,-5.74,-14.4,11.9,-0.431,-1.07,-0.506,-1.91,-2.68,1.43,90.0,82200000000.0,-1.6283671258660042,-9.560259301312042,6.219382578502188,-0.5682987153715748,-0.8948979394807235,-0.3699857920016336,-1.152400874970076,-1.2697033174574333,2.4883355434431103,2.1019600638269225,0.08115478118019476,1.810617983522067,2.9146057102046146,2.431698670979814,2.4089326998665013,1.52130366177888,1.9287674526003622,1.7557280695640602
1639,1639,82.3,-2.92,-11.7,4.55,0.403,-0.632,0.599,8.14,0.865,-1.05,90.0,82300000000.0,-2.1355699687899405,-10.47620721603331,5.432349805499214,0.19700480224893116,-0.7195795769658588,0.3328366076283996,2.9443335882175576,-0.3798997050645386,0.6231636726531078,1.83427659681727,0.08704587979716662,1.8087429875441126,1.669240803146941,2.5540925281129376,2.62212375580804,1.690465340304125,1.7880968996622986,1.8819234285457191
1640,1640,82.3,6.69,-8.34,2.24,-0.0932,0.921,-0.0415,-0.457,-8.03,-2.97,90.0,82300000000.0,1.3300850426695123,-9.561771845060484,3.9273118161670753,-0.031652717531163804,0.3744714379208307,0.06132369163032093,1.4447900200329926,-3.5686737861839117,-1.2709099308172491,2.0051921811594084,0.10507090249338884,1.697601120493385,1.3162156935659812,2.554538193908469,1.941500066823702,1.7915422865840487,1.4726892242920728,2.8236862523037747
1641,1641,82.4,-1.86,-17.2,-0.376,0.0382,1.37,-0.21600000000000005,4.03,2.77,-6.98,90.0,82400000000.0,0.07739153594949633,-12.831429929062269,1.8985091604907096,0.023385478811797585,1.03835818359765,-0.13982405746614734,2.5845298386481725,-0.9265385796506806,-4.280357241052083,1.8243161083281216,0.11597381762389822,1.7547060168290958,1.0691418853793977,2.0616264970899487,1.1880450769871156,2.220184333582522,1.635865086141942,2.8687515044797376
1642,1642,82.4,2.37,-6.39,-4.19,-0.836,0.991,-0.519,1.14,-2.61,-3.81,90.0,82400000000.0,0.977660820848022,-10.074079487870678,-0.9719274322171704,-0.6537396329550317,1.0067764955850895,-0.4148470247288448,1.9476809669004345,-1.628251993812081,-4.03241659127194,1.9054921256711082,0.11585519744737315,1.8819675853293258,0.9847509253651292,1.648048629700772,1.1086925571959647,2.4815509243644414,1.889784108946915,1.7328213718372978
1643,1643,82.5,-0.218,-12.4,-1.63,-1.55,2.25,-0.961,-1.48,-1.35,-1.29,90.0,82500000000.0,0.5081446439453083,-11.069724373578742,-1.28217670638085,-1.3599190670221728,1.835843218510525,-0.8109813897962861,0.4365216342180545,-1.5122688476277495,-2.5867994751705483,1.8066945461719288,0.08374282722017332,1.5669926340789084,0.9246422520578832,1.224661926565746,0.8947270058934169,2.18596986668283,1.5685692243111156,1.564301535892544
1644,1644,82.5,-2.48,-10.9,-0.0958,-1.75,1.79,-0.7859999999999999,-0.616,2.07,-0.762,90.0,82500000000.0,-0.6652502184643077,-10.997071154702246,-0.722857668454725,-1.6672707666790143,1.805271789937713,-0.7928619586357115,-0.027502845266217543,-0.01907976534474853,-1.6248882574126486,1.980018426505267,0.03378579110999122,1.6606127600539549,0.4295784472878704,1.035796746757221,0.4633114402717021,2.2567859523723426,1.538337647252555,1.6891555661310176
1645,1645,82.6,-1.27,-7.69,-0.5429999999999999,-1.77,1.0,-0.975,-1.55,1.19,1.87,90.0,82600000000.0,-0.9027254227603738,-9.581429928901882,-0.6380634990077821,-1.7482129403001367,1.2682613154919629,-0.9249698967835293,-0.6987250861092975,0.4848982723457397,0.21738116163665636,1.9170233427637464,0.05155320862600498,1.6599377227432464,0.8938651252704738,1.0317642238029776,0.6253463755527593,2.5711455612625462,1.6397591900215456,2.3844443474110464
1646,1646,82.6,-1.77,-8.66,1.33,-1.45,0.48,-0.785,-1.16,0.114,1.64,90.0,82600000000.0,-1.2432897613766392,-9.186998006636047,0.28978294180521313,-1.5132457023335222,0.7425945852395477,-0.8234472909447232,-0.9020870219108446,0.330297575219742,0.9672898734221348,1.8780805787925783,0.11455072169000982,1.799989003141646,1.321955854172471,1.312420459560709,0.9296195219261267,1.930839966194911,1.5702171559181697,2.6643945849441275
1647,1647,82.7,-0.843,-9.65,0.443,-1.2,0.482,-0.831,-1.69,0.179,2.89,90.0,82700000000.0,-1.086102607273228,-9.38519276873493,0.3620173431303912,-1.266433883996812,0.568812233503075,-0.8289253820508701,-1.2494536938743144,0.2672325475349622,1.9808130522553424,1.8245413055149255,0.12301444386979933,1.7907557665977438,1.371345357151639,1.511385003733688,1.2603691988177923,1.7090893383200843,1.5559784843122237,2.1657007381638143
1648,1648,82.7,-1.13,-9.44,1.17,-1.04,0.696,-1.02,-3.6,-1.68,2.75,90.0,82700000000.0,-1.1033403836570366,-9.408653643852851,0.7429419304857764,-1.088022572529781,0.653629748445076,-0.9675151450491364,-2.2857373672451846,-0.5444280173704571,2.3862765420887873,1.8647701544125377,0.09084928307981525,1.7130010115533185,1.6124654683954107,1.7106865730720229,1.584377410325528,1.8008870921865248,1.9999732664434857,1.9119327230724048
1649,1649,82.8,-2.5,-11.3,0.764,-0.498,0.0544,-0.706,-3.44,-2.56,4.04,90.0,82800000000.0,-1.6517854568270134,-10.218272809911944,0.7528697875420468,-0.6231332984904109,0.25402224306842874,-0.7778335951029837,-2.7946163567021327,-1.3845743541413076,3.2580080125238484,2.124029861417159,0.08390043065321218,1.8871620479673483,2.6362321046484003,2.344787020153024,2.1646179119507374,1.4460553615455196,1.8366034196936305,1.8763409607655201
1650,1650,82.8,-2.22,-12.0,1.99,0.026000000000000002,0.496,-0.165,-6.64,-2.95,3.97,90.0,82800000000.0,-1.8749138975374864,-10.980967771425997,1.336116643575116,-0.11166963571482846,0.4153896066414917,-0.3333346282397376,-4.489927910586751,-2.037087244074367,3.6333221912451537,1.800929792619639,0.08311692446682445,1.894260891982335,1.652790443200913,2.530539598572347,2.8126876332695137,1.5264457985521631,1.610107762405392,1.8432515291593101
1651,1651,82.9,-5.53,-12.7,1.83,1.12,0.8190000000000001,0.393,-1.73,-2.69,5.77,90.0,82900000000.0,-3.3102056869749794,-11.716825135693052,1.56895869592403,0.858784763397676,0.6845447100609866,0.19348864132462484,-3.273160420304793,-2.309239431391675,4.759634638165938,1.8609452264222723,0.09299370917788699,1.7052473824259802,1.4103020807599074,2.6245925948636817,2.041723700399739,1.7260737156261403,1.4995049157959786,2.699274295931929
1652,1652,82.9,-0.7090000000000001,-12.6,4.63,2.44,-0.7020000000000001,1.19,-0.159,-6.17,-5.41,90.0,82900000000.0,-2.2887553412092907,-12.094881503601155,3.0120911582919527,2.104652394942356,-0.240098439833473,0.9162758760839332,-1.9002226789171368,-3.918511654364012,-0.6011108879292948,1.815107766927178,0.11500901118123821,1.6985696574440343,1.0819835967588192,2.0448418753117648,1.2164604874400764,2.123249667467428,1.6032324542905974,2.830595137096664
1653,1653,83.0,0.124,-15.9,-4.92,2.39,-2.18,1.46,0.0354,-5.79,-1.78,90.0,83000000000.0,-1.3413063256759412,-13.723719201295404,-0.7275048778313358,2.32948292685389,-1.5337579297964483,1.310648561936281,-1.0468660547257644,-4.698599938996797,-1.2225417160367849,1.8351743193168406,0.11905785211770434,1.8273236180519286,0.9599071764354979,1.670260500476857,1.0726361641802464,2.4013818260155033,1.8093353501677252,1.878336901730998
1654,1654,83.0,-0.479,-15.5,-0.318,2.02,-1.05,1.31,0.182,-3.69,-2.72,90.0,83000000000.0,-1.0026929304223708,-14.484082753551233,-0.5344431978119868,2.085635813590878,-1.2111549226507077,1.3101781070681946,-0.5050967333595571,-4.2781875065454384,-2.0119007594740204,1.6796273702839164,0.08946957718766274,1.6356392444510628,0.9394945206941161,1.2570849722567632,0.9226183080651418,2.090689649295584,1.6795205718732666,1.4679281351344342
1655,1655,83.1,-0.79,-12.9,-0.321,1.73,-1.1,1.53,2.82,2.55,-3.89,90.0,83100000000.0,-0.919171951756632,-13.805992284695472,-0.4338150940353036,1.805424050690012,-1.137029210447469,1.469618766671472,0.9608363217784543,-1.4320094029369486,-3.0019080874517288,1.8401556457333224,0.04015498736895201,1.5751558528475134,0.4590683129900073,1.0786949327627973,0.5343955150641966,2.1985200968981693,1.5076729792691461,1.7322667499906539
1656,1656,83.1,1.3,-6.61,-0.757,1.16,-1.51,1.4,2.92,5.65,-4.56,90.0,83100000000.0,-0.04773994136251325,-10.725640260360477,-0.5861811052562311,1.2968829443006251,-1.3857517138722717,1.4191230349821549,1.8245714838323197,1.5199687735645862,-3.82322904589316,1.9123803050005437,0.044220517970472564,1.6722099267261776,0.8244432937610944,0.9701138283950518,0.5856205090045075,2.5657123387926104,1.6384041470647397,2.2532617159875667
1657,1657,83.2,1.24,-3.33,-0.974,0.376,-1.75,0.639,2.97,4.78,-4.25,90.0,83200000000.0,0.4579341851967652,-7.559825845383947,-0.7690188806970056,0.5713028963034754,-1.6286574599740102,0.85328609295992,2.329555769839356,2.87884038434182,-4.048193914211689,1.9013419799272966,0.10873377706256594,1.7980526148738192,1.3264395274503415,1.2968895442074113,0.9000495593612186,1.867121058734076,1.5972990603312835,2.6005734160325935
1658,1658,83.2,1.48,-4.25,-0.5720000000000001,-0.412,-1.37,0.188,3.12,3.73,-1.53,90.0,83200000000.0,0.8592824911732758,-6.143005408559072,-0.6761340532727474,-0.20345893144293115,-1.456166923890964,0.3707423985910551,2.6780383174631224,3.2336273508163043,-2.7207718783492663,1.7844326297901496,0.1285198909005514,1.8234215153031286,1.3537497305023338,1.4653868852030396,1.2661267490516104,1.6538700154132593,1.532965355833152,2.1668953243873825
1659,1659,83.3,1.79,-5.61,2.16,-1.03,-0.6629999999999999,-0.198,-1.56,-3.25,7.09,90.0,83300000000.0,1.2247598095796721,-5.914844531855558,0.6609655426396589,-0.8547053062003315,-0.9272287963004782,-0.041776452909497,0.8096173367950501,0.531071466252651,2.4508055610337167,1.8648127079005996,0.09578317040047428,1.700910578640869,1.5785902574122481,1.7492843881406785,1.5519328849999992,1.7176006461197486,1.9912873915248421,1.892286949208492
1660,1660,83.3,-3.27,-12.9,10.5,-0.63,-0.922,-0.644,-3.27,-4.75,2.15,90.0,83300000000.0,-0.5402578320418197,-8.904944598599076,5.299592755548418,-0.6776559981992257,-0.9237418701688902,-0.4785797658316173,-0.988960713109418,-1.670225739103449,2.2922412039191777,2.0746147162364017,0.08500792270719665,1.8726580371609662,2.4286932960011045,2.416122187291381,2.15335855877673,1.3989705005564699,1.7620512287631283,1.853736220417562
1661,1661,83.4,-3.68,-13.8,5.2,0.7490000000000001,-0.723,0.365,3.68,4.7,-3.22,90.0,83400000000.0,-1.773182547200546,-11.000346328573587,5.252639515081027,0.4464316276220425,-0.7898734127549547,0.1332834636420238,1.0694407791224287,0.9850611258292994,-0.6134406637964509,1.7753465357162868,0.07656782937703516,1.9112182737889127,1.757352684488976,2.7157774755822834,2.7708623517388133,1.4863963426848819,1.646054502799662,1.8008997207142006
1662,1662,83.4,3.13,-4.33,-0.079,0.507,-0.16899999999999998,0.544,1.58,-8.46,5.53,90.0,83400000000.0,0.15221598381087365,-8.145004824639761,2.739030251070472,0.4941545475649951,-0.37583242653325577,0.43118340358967205,1.294530686708706,-2.951902590253788,2.6249670906525107,1.8599288894533124,0.08746092704053862,1.7380483564769402,1.5020522185135472,2.827657910627766,2.123041238480842,1.805311361275325,1.563274429166242,2.505552387917577
1663,1663,83.5,-0.33,-18.5,7.59,-0.252,0.809,-0.391,5.3,1.33,-5.89,90.0,83500000000.0,-0.03714224250424611,-12.577615322299184,5.026027119685658,-0.09375388440020027,0.41429512997120976,-0.16516066348449698,3.0604192415515525,-1.1670866944199711,-1.8635492945784449,1.935002563096631,0.11665674571089524,1.6153384972894504,1.17267998044664,2.022536855803125,1.2136074436538498,2.108402944096135,1.6103804208977175,2.885274854789563
1664,1664,83.5,4.07,-7.47,-3.14,-0.528,0.487,0.218,2.3,0.631,-4.65,90.0,83500000000.0,1.5756644825549877,-10.391224132132304,1.1761416182684212,-0.4359041140993944,0.4627797175240657,0.1127524925713897,2.7251737183007716,-0.4175942473151324,-3.3323782564450117,1.9162706958161624,0.12109885114039251,1.808951221866608,0.9839596111579965,1.7157742203916289,1.021354579858836,2.3562205782340353,1.7767881465360587,2.099602497980489
1665,1665,83.6,0.986,-9.21,-2.21,-1.61,1.76,-0.805,-2.3,-3.25,-1.85,90.0,83600000000.0,1.3441130181095258,-9.885583498755043,-0.4202598276541845,-1.3609951400400788,1.3278551900991118,-0.5529095168021727,0.5097288966336619,-1.5982196010265366,-2.5509684142645703,1.6747345335577744,0.09135065779787335,1.7187473321272464,0.9590354021075445,1.1927368918127643,0.9497950627812038,2.037597505671405,1.7751740032859875,1.4628195108503013
1666,1666,83.6,-3.23,-12.9,-0.32299999999999995,-1.82,1.76,-0.611,0.46,1.68,-0.155,90.0,83600000000.0,-0.452065327716977,-11.175949385995994,-0.3744065459027627,-1.7226532680180733,1.6160389898703214,-0.595043565725837,0.4878049562350757,-0.2317666800738789,-1.2879754355829272,1.7274241147743745,0.044220992469830314,1.5846266378605423,0.4860129768629288,1.031168315465021,0.6018493240338075,2.140067557857135,1.4261600704929966,1.7047768524566234
1667,1667,83.7,-0.168,-8.07,0.362,-1.89,0.875,-0.895,-1.6,0.716,0.481,90.0,83700000000.0,-0.34051758275178623,-9.846401185041751,-0.027226606112180918,-1.8545087209809208,1.1218633531404647,-0.8126072227325268,-0.4326441734751573,0.16328879354425452,-0.35549087099484633,1.9472784263299745,0.03627228739348122,1.6875483062277976,0.7048876326543747,0.8551614688271224,0.4810849434123755,2.4746533696897464,1.6915296843140468,2.323636337539351
1668,1668,83.7,-1.97,-9.22,0.242,-1.53,0.277,-0.818,-0.677,0.6759999999999999,0.8270000000000001,90.0,83700000000.0,-0.9803883206113496,-9.578260907049678,0.09970067124216964,-1.598822509970895,0.5584505148868312,-0.8165187123031168,-0.5403731506940459,0.3770010583826853,0.26783858818178663,1.867514566685386,0.10125277807254138,1.905297328575732,1.2655965284966806,1.258492072665352,0.8698546506874753,1.9403538362464194,1.5925700731478067,2.6739262917553597
1669,1669,83.8,-0.448,-8.97,0.00239,-1.24,0.491,-0.759,-0.951,0.0203,1.66,90.0,83800000000.0,-0.7713282601271622,-9.317885846259196,0.05382341270516894,-1.3160998848437062,0.5134698819551164,-0.7747993823117492,-0.7214059132667106,0.22831815454609314,1.0016921884912495,1.837321894777434,0.12644120961266947,1.8312173265096416,1.4038361442922775,1.4062010032700714,1.1680557094982664,1.617489330800973,1.4695367152193286,2.2338602384806228
1670,1670,83.8,-0.484,-9.67,0.263,-1.01,0.981,-0.778,-2.56,-0.867,2.41,90.0,83800000000.0,-0.6584992155671011,-9.468613606726068,0.15244002670515466,-1.0749183380185028,0.8252510432661881,-0.7771208444682284,-1.5319855845026489,-0.22824085479459105,1.7440571447473798,1.8897526006112813,0.09641265565536139,1.68070309630309,1.6032242057738537,1.5536642553218858,1.4744809241008152,1.5815798520821116,1.981055287450221,1.9893181622027667
1671,1671,83.9,-1.71,-10.6,0.512,-0.845,0.517,-0.626,-2.67,-2.57,2.99,90.0,83900000000.0,-1.0714061535425288,-9.952920630506725,0.32195511447435016,-0.8937616159008465,0.6196881133803064,-0.6675102320347639,-2.0337012421251983,-1.2043510528758792,2.4008342046959807,1.9729513314728087,0.08771294376843028,1.9265688058764607,2.0619831716358625,2.2903677680112304,1.9927908179353042,1.436932661165279,1.703618359400354,1.822793827483742
1672,1672,83.9,-1.52,-12.1,1.06,-0.485,0.551,-0.391,-4.34,-3.36,5.49,90.0,83900000000.0,-1.2475615113722456,-10.872010217924085,0.6699074302996071,-0.5716910854449473,0.5738821664587981,-0.4669525054383151,-3.0504776389842663,-2.102885337524558,4.02923397786874,1.8407327308907147,0.07158700166137064,1.9121379364577635,1.8777607568223922,2.549369895934689,2.871195773657946,1.4497529468811008,1.7034944429868841,1.6965510890553142
1673,1673,84.0,-3.29,-12.9,3.41,0.375,0.922,0.0923,-6.87,-2.5,3.83,90.0,84000000000.0,-2.049593224977716,-11.740121400405275,1.9617281280439531,0.1742236454809648,0.8060310141195149,-0.06131684095453771,-4.7343877557419685,-2.2684137539262803,3.9242112195765846,1.9068436277182197,0.08488943221196803,1.6943390757635721,1.5528636881950908,2.7089642435061827,2.2026210494104954,1.7244286375074505,1.7096046127991162,2.5296832407455057
1674,1674,84.0,-5.48,-12.0,2.7,1.82,0.624,0.932,0.0228,-3.57,0.266,90.0,84000000000.0,-3.3966570930638444,-11.851366320289127,2.309787506411671,1.4709601254628168,0.6846402544234302,0.6591532989951785,-2.6370896978393654,-2.8109510093618053,1.9958489522199558,2.006242546566168,0.12205615533244013,1.6793020514163421,1.1267934418945011,2.105203518766544,1.2722502877680149,1.9014433914864715,1.6074561229672046,2.8945277046035307
1675,1675,84.1,0.6559999999999999,-13.5,-0.524,2.99,-1.42,1.48,0.443,-7.0,-3.1,90.0,84100000000.0,-1.8052458430587812,-12.557088614865384,0.9737942390910488,2.6678386466777737,-0.7188782254763584,1.2545278441360301,-1.279172699582671,-4.557062929095953,-0.6903389338608811,1.8634431127767621,0.12287936372488212,1.7687157586344397,0.943419934896447,1.7554463185086973,0.9699976976286511,2.229968564442054,1.7532466541792304,2.29796975402902
1676,1676,84.1,0.0215,-16.7,-1.39,2.38,-2.19,1.31,-0.132,-5.6,-2.1,90.0,84100000000.0,-1.0879130396781784,-14.330524098653045,-0.14062001205593555,2.441045551628555,-1.699923187815728,1.2947627317100927,-0.7734194689444076,-4.991788015526256,-1.4334171391879282,1.5781989387989894,0.0971881846838572,1.8230301574788004,0.936575430484821,1.1455096088247159,0.9691907522059708,1.9627737253350968,1.8492616737296674,1.419736783686055
