,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
1918,1918,95.9,2.48,-4.95,-4.11,-1.24,1.64,-0.8170000000000001,3.99,4.19,-7.31,0,1,0,0,95900000000.0,0.943333073,-7.594879249,-1.927609977,-0.858874673,1.38127401,-0.581436367,2.376201654,1.493840911,-5.818623562999999,2.3324621162486405,0.2202585732053166,2.787769949146538,1.4808515878788924,2.0968309531844445,1.6610579840568205,1.6373057004666827,2.1686401872520613,2.7118383905786723
1919,1919,96.0,-2.14,-14.7,-2.13,-2.12,2.47,-0.925,-0.779,-5.22,-4.43,0,1,0,0,96000000000.0,-0.117980129,-10.95122579,-2.013820378,-1.844582585,2.0267923519999997,-0.8451033729999999,1.162171772,-1.6199445590000001,-5.1326872869999995,2.6010780948513657,0.2160247006825055,3.0213815318478687,1.3584270345630045,1.6001266928283335,1.4859647838024046,1.7901392854697293,2.3280083653899264,2.8910847687684322
1920,1920,96.0,-2.08,-10.5,-0.33299999999999996,-2.08,1.36,-0.866,-0.973,-0.8440000000000001,-1.46,0,1,0,0,96000000000.0,-0.793326383,-10.73807387,-1.29785566,-2.0285870999999998,1.631443406,-0.8611404309999999,0.34061973799999995,-1.26007231,-3.3184957589999997,2.608460601347862,0.14573723999476768,2.556740867184302,1.2892967127371542,1.213321066426576,1.188929760448974,2.3296680581379725,2.4125303574550045,2.2615359152714225
1921,1921,96.1,1.14,-5.51,0.381,-1.64,0.552,-1.24,1.78,4.28,0.282,0,1,0,0,96100000000.0,-0.127856685,-8.268414592000001,-0.58272783,-1.7248635769999998,0.991428825,-1.151895207,0.894451415,1.309335884,-1.539964544,2.7548509115150432,0.0707530674327772,2.27002610364065,0.7427767785086892,0.7909275398982063,0.6929701947202778,2.8381942693079014,1.811262842352645,2.2028634919751284
1922,1922,96.1,-1.13,-9.16,-1.16,-1.27,0.688,-1.04,-1.07,0.627,-0.5479999999999999,0,1,0,0,96100000000.0,-0.472804138,-8.689585361,-0.828623518,-1.3693377009999999,0.811522353,-1.066021499,0.138587588,0.992878027,-1.049965372,2.76525090692846,0.13370924518845775,2.420562937866432,1.3876644485525136,0.8560943967508516,0.8754303507513063,2.903364149221883,2.2635801887670324,2.4071650510236937
1923,1923,96.2,1.34,-9.64,0.95,-0.9890000000000001,0.885,-1.19,0.8640000000000001,0.0803,2.12,0,1,0,0,96200000000.0,0.15118065,-9.138546363,-0.070998435,-1.072062018,0.8550880999999999,-1.161168514,0.417705208,0.569637096,0.515897367,2.5410491777044864,0.2138206126872805,2.8875638630498526,1.8345926557331875,1.1903906966672873,1.226744754699151,2.7360539157999555,2.213377959777876,2.7628718713441023
1924,1924,96.2,-4.71,-9.77,0.151,-1.31,0.695,-1.22,-5.88,-0.177,1.84,0,1,0,0,96200000000.0,-1.522084918,-9.436835287000001,0.023564342000000002,-1.258036648,0.7601699959999999,-1.206318603,-2.005468753,0.22335724699999998,1.1699622729999999,2.640062424667874,0.2042649487040261,3.0488540527165116,2.0777141194747837,1.1326638966027303,1.5561392377451417,2.2757112018677175,2.0697224975275277,2.6940259908797315
1925,1925,96.3,-4.18,-12.5,0.9309999999999999,-0.374,0.239,-0.8170000000000001,-5.84,-3.03,3.01,0,1,0,0,96300000000.0,-2.436965024,-10.88382584,0.41009696700000003,-0.56706489,0.45116222899999997,-0.907537055,-3.480884983,-1.285504355,2.078882802,2.369429478358671,0.14754150199155894,2.669168465118185,2.5717529129270797,1.4616140282842665,1.949240624392094,1.7378138112334802,2.132373671869299,2.310863603404363
1926,1926,96.3,-1.27,-12.7,3.59,0.16,0.583,-0.0799,-3.23,-3.38,5.73,0,1,0,0,96300000000.0,-2.0352843309999997,-11.74175769,1.764613101,0.001216201,0.529330382,-0.272369195,-3.384351741,-2.256902211,3.8824194160000003,2.4745983601292583,0.14937795950271177,2.784777064034701,3.0602114346281444,1.9811022935814888,2.5645578059457907,1.8332126174039685,2.4778721575336657,2.6026274515461423
1927,1927,96.4,-6.8,-14.0,1.31,1.86,1.26,1.26,-8.67,-4.47,2.92,0,1,0,0,96400000000.0,-3.67534577,-12.80851563,1.5709654119999998,1.4540599730000001,0.962552906,0.903643462,-5.41811559,-3.2833059330000003,3.407014652,2.034502750061854,0.16206525535251598,2.602800457103327,2.4560498660680175,2.7276263522694864,3.0001535542228543,1.4733933772230414,2.3677632779316435,2.461634728736341
1928,1928,96.4,1.88,-11.2,-0.223,3.09,-0.268,1.67,0.68,-1.49,0.133,0,1,0,0,96400000000.0,-1.763141845,-12.0486782,0.8068052659999999,2.7327267760000002,0.232943746,1.491781716,-3.071737953,-2.451595713,1.789754799,2.0740439795455545,0.18288967706881726,2.4076868422048125,1.8973657951513225,2.7226919992808334,2.0163859318637627,1.4828044709016202,2.1794897895253627,2.247299361488198
1929,1929,96.5,1.71,-22.8,-1.0,1.77,-0.434,1.66,1.39,-13.0,-1.74,0,1,0,0,96500000000.0,-0.567652704,-17.12743217,0.037175837999999996,1.980250012,-0.16249496300000002,1.620880365,-1.3549908769999999,-7.343798173,0.046167383,2.219277466925385,0.2169681758171756,2.9094978462178576,1.398493462671064,2.1089497940072257,1.602073605507683,1.5496707142944812,2.117964670877741,2.7662454466960935
1930,1930,96.5,-0.503,-14.0,-0.6940000000000001,1.63,-1.01,2.08,0.0486,-4.36,-2.31,0,1,0,0,96500000000.0,-0.545398623,-15.65008269,-0.27427689899999996,1.706491142,-0.664990569,1.97323045,-0.8149299040000001,-5.959954351,-1.117704875,2.5094777021778776,0.218505846752066,3.0530509750319026,1.3102443635434609,1.7235303658289456,1.4430614681450264,1.913337581554043,2.2971107931219574,2.9307764360470205
1931,1931,96.6,0.0694,-9.89,-0.33799999999999997,1.24,-1.09,1.78,1.46,-0.475,-2.69,0,1,0,0,96600000000.0,-0.33377897100000004,-12.92911092,-0.301420485,1.3418770690000001,-0.916983632,1.824936233,0.060397015,-3.41610919,-1.8943690469999999,2.5557602279173777,0.15289634847849073,2.590754123153168,1.1988765616443269,1.178038932318341,1.1648593383360795,2.3315033917025505,2.410540298984042,2.289359788562355
1932,1932,96.6,1.69,-5.55,-0.74,1.05,-2.16,1.37,3.62,3.58,-3.75,0,1,0,0,96600000000.0,0.36282541,-9.443335752000001,-0.488238464,1.113743034,-1.653982571,1.4757966340000002,1.430028738,-0.171411576,-2.810992142,2.6743552252441867,0.07470114582306871,2.2986147464093194,0.7391301430300821,0.7614627247604684,0.7274674232944977,2.66627453982965,1.9150422583738975,2.229809948662112
1933,1933,96.7,0.745,-2.92,-1.87,0.474,-2.39,0.754,2.78,5.96,-5.49,0,1,0,0,96700000000.0,0.49437361399999996,-6.361815182000001,-1.076815641,0.613713571,-2.090375943,0.921855733,1.949458431,2.672251424,-4.134337316,2.7263661755150266,0.1364661592145554,2.406874278352248,1.4404440399595795,0.798233959665766,0.9424497403071463,2.6813976715481647,2.2761780627477437,2.421053633382425
1934,1934,96.7,1.28,-2.35,-2.12,-0.374,-1.75,0.35200000000000004,3.15,6.45,-6.03,0,1,0,0,96700000000.0,0.764793831,-4.466697114,-1.521171936,-0.158293114,-1.88856308,0.484521464,2.411391969,4.424318319,-5.070734926,2.5700667567130417,0.22063552214937854,2.8633145984985227,1.9123267348108253,1.1328119093072488,1.344507131802964,2.4875239215467997,2.238261138591711,2.7346711307927296
1935,1935,96.8,3.35,-5.11,3.09,-1.72,-0.517,-0.588,5.02,3.86,-0.5,0,1,0,0,96800000000.0,1.65464685,-4.770583283000001,0.443009605,-1.378938651,-1.075347361,-0.33858228100000004,3.415108511,4.162595322,-2.812936203,2.619676579452567,0.21274454982972882,3.129845793342639,2.1260058997660582,1.1527216912306872,1.6601607790810022,2.0169217390015435,2.089163630367153,2.670832904436164
1936,1936,96.8,-8.78,-20.8,16.1,0.36200000000000004,-1.32,-0.9329999999999999,-7.7,-11.5,13.0,0,1,0,0,96800000000.0,-1.9370597680000001,-12.34262578,7.112284413999999,-0.018203828999999998,-1.220404792,-0.7947666,-0.861662103,-3.101497453,4.998154955,2.3054947235456686,0.15301308828387034,2.7435147481715685,2.5917423915440017,1.4164321873576275,2.1200185114496075,1.5429416675329992,2.2107521432565815,2.406143588132775
1937,1937,96.9,-2.12,-10.8,3.41,1.3,-1.65,0.86,-1.16,-1.72,-0.201,0,1,0,0,96900000000.0,-2.0000295319999997,-11.61391386,5.5352539389999995,1.012117255,-1.475116782,0.47517963799999996,-0.9764538420000001,-2.460778258,2.429936579,2.509006136726903,0.1536807345009895,2.7481136827042874,3.0373424307465475,1.911352821481832,2.5273325645988267,1.807860885375379,2.4911659497750644,2.599919117136673
1938,1938,96.9,8.55,-0.67,-2.96,-0.8270000000000001,1.69,-0.515,9.7,8.22,-6.94,0,1,0,0,96900000000.0,1.6313930819999998,-6.444182099,1.916603066,-0.42535495799999995,0.401517871,-0.284731081,3.131535206,2.4928175230000003,-2.198516244,2.0712038911506676,0.1622963376540262,2.539035211875174,2.423693541879156,2.689457279191283,2.688875138749611,1.4176812454407655,2.414430203419537,2.4433173020330874
1939,1939,97.0,-0.541,-29.2,1.31,-0.262,1.58,-0.402,0.46,-20.1,-2.12,0,1,0,0,97000000000.0,0.8836342979999999,-17.19367083,1.6582135080000002,-0.297675107,1.100253682,-0.374728809,2.103606112,-7.985415614,-2.1597316419999997,2.2016789677158823,0.182614755098766,2.3151146051716585,1.9381692883653914,2.8781305372315624,1.9470992969750571,1.5025171144776028,2.164685443880705,2.241738009486542
1940,1940,97.0,5.33,-3.8,-2.35,-0.895,1.2,-0.242,6.63,5.39,-5.49,0,1,0,0,97000000000.0,2.414116496,-10.8667126,-0.04913097,-0.7645501229999999,1.159394464,-0.272866436,3.845230962,-1.782084878,-3.804778938,2.3371675900637072,0.2153218047801169,2.8687486400460047,1.4583768552584724,2.01817056318668,1.5414839169926045,1.5518654294087235,2.117122357573481,2.76784226200152
1941,1941,97.1,0.192,-7.94,-2.56,-1.94,2.33,-0.897,1.41,1.51,-4.89,0,1,0,0,97100000000.0,1.649242434,-9.484179897999999,-1.118664409,-1.683293392,1.853460081,-0.751856092,2.9082248560000004,-0.25526193399999997,-4.340843808,2.5174842122387253,0.21674133023919173,2.933990657104691,1.4433271639865572,1.607103190848248,1.468803143635932,1.7118704670932545,2.3432019109936557,2.8355194686350145
1942,1942,97.1,-4.2,-14.1,0.47200000000000003,-2.04,1.26,-1.06,-3.3,-4.45,-0.725,0,1,0,0,97100000000.0,-0.36412351,-11.66462047,-0.441102658,-1.9620987669999999,1.5015906780000001,-0.988340271,0.519480395,-2.200722725,-2.554731157,2.5804051544777797,0.1457857375780811,2.528191064333012,1.2452494167717487,1.1314251862658302,1.2037485480354466,2.3031999815041075,2.4116594429519247,2.3173587052975746
1943,1943,97.2,1.68,-5.6,-0.419,-1.74,0.536,-1.13,2.14,4.19,-0.654,0,1,0,0,97200000000.0,0.339483621,-8.79978966,-0.43168777700000005,-1.788504186,0.929080722,-1.09705665,1.143009278,0.76320517,-1.615829977,2.6841273814592586,0.07068649636025598,2.2759323264265814,0.7115133625432365,0.7630231067476735,0.7263370468311271,2.6620985636945553,1.78724433899762,2.2426783194325175
1944,1944,97.2,-1.55,-8.17,-1.33,-1.5,0.7609999999999999,-1.12,-1.65,1.62,-0.762,0,1,0,0,97200000000.0,-0.310894961,-8.502287025,-0.81433419,-1.563006467,0.82942369,-1.114664467,0.068340498,1.160574638,-1.194064942,2.7232526388028306,0.13773516181764475,2.395851494003352,1.4357180941826213,0.7951722065043336,0.9027112119411912,2.697009245658394,2.232101587287124,2.426575688070365
1945,1945,97.3,-0.85,-10.4,1.02,-1.07,0.34299999999999997,-1.11,-1.51,-0.6709999999999999,2.25,0,1,0,0,97300000000.0,-0.49646015600000004,-9.398736431,-0.03297851,-1.177667788,0.541017414,-1.111084745,-0.5389590470000001,0.311115921,0.507194386,2.562394295309125,0.21512992248450902,2.885938536315008,1.8789960677921562,1.118093224783247,1.2528447483259513,2.6275728439883252,2.2062516342681158,2.7677847257403307
1946,1946,97.3,-3.06,-10.0,0.6779999999999999,-1.16,0.517,-0.938,-4.27,-0.467,2.38,0,1,0,0,97300000000.0,-1.378855428,-9.682763828999999,0.26987093,-1.1638584440000002,0.526777221,-0.9782513359999999,-1.974555153,-0.04976337,1.4323012780000002,2.5747168183826554,0.20897430097424777,2.966032047546488,2.122319851849415,1.1789499353173456,1.6197477721642342,2.0912855953555924,2.1048360814664804,2.6111386421638803
1947,1947,97.4,-2.4,-12.0,0.527,-0.151,0.6759999999999999,-0.778,-4.02,-2.49,2.5,0,1,0,0,97400000000.0,-1.730343332,-10.77738954,0.37939801100000003,-0.37219828299999996,0.615253145,-0.824568978,-2.7615828710000003,-1.181511013,1.9597107319999998,2.3367476996688263,0.15015430965997684,2.617919412045503,2.6031414518807288,1.4184274491463087,2.0226365691920094,1.612455645357298,2.1689215979919334,2.2628231396972485
1948,1948,97.4,-1.96,-12.5,1.51,-0.0602,0.6459999999999999,-0.374,-3.98,-3.13,3.48,0,1,0,0,97400000000.0,-1.809393399,-11.59112347,0.860990892,-0.128337345,0.63348333,-0.478781024,-3.2303943760000005,-2.085193022,2.710685633,2.4721371817487725,0.1468578883130309,2.7898232977199826,3.1584024476376786,1.9431884915934263,2.494081794657703,1.78683901539834,2.404135348997559,2.606974106093272
1949,1949,97.5,-6.33,-13.4,2.23,1.13,0.3,0.884,-8.38,-3.97,3.94,0,1,0,0,97500000000.0,-3.365430035,-12.44560794,1.4441360330000002,0.8551915379999999,0.435757185,0.567081652,-5.211812988,-2.959340165,3.3179281410000003,2.0911832298407087,0.15922518374806488,2.575830515431428,2.4951329581898705,2.531661263389405,2.9679738387054897,1.4477783555492483,2.3144451106236246,2.4367561285957913
1950,1950,97.5,-1.41,-11.7,3.78,2.65,-0.597,2.0,-2.8,-1.99,4.6,0,1,0,0,97500000000.0,-2.692352029,-12.09339446,2.43912407,2.258031619,-0.176576585,1.666771028,-4.283817432,-2.509773751,3.951231108,2.0984655547555566,0.1800622195409529,2.368899805507789,1.9194173701347244,2.701272563299136,1.960386621764827,1.4331279820123848,2.146457830037701,2.2466374100153583
1951,1951,97.6,5.66,-19.6,-7.74,2.05,-2.88,1.68,5.28,-9.79,-8.23,0,1,0,0,97600000000.0,0.18260854199999998,-15.63939634,-1.896790486,2.095432015,-1.779467895,1.6769235269999998,-0.603938382,-5.886240902999999,-2.065912185,2.3857415046679966,0.22123586943997797,2.867946981141934,1.3949738923155643,2.1406935911486507,1.5305998248302926,1.634312221769901,2.141146763058977,2.775222563856072
1952,1952,97.6,-0.508,-14.9,0.532,2.0,-0.175,1.76,-0.2,-5.18,-0.9179999999999999,0,1,0,0,97600000000.0,-0.055105625,-15.29011702,-0.862219318,2.02084141,-0.828160184,1.7406803380000002,-0.44851463399999997,-5.558696164,-1.498879805,2.6646804455422584,0.21818946851243415,2.9563971973981955,1.3034349505515086,1.688002161102667,1.4265349513087628,1.931079645260983,2.254671871094512,2.9207497399875613
1953,1953,97.7,-0.795,-10.1,-1.8,1.42,-0.795,1.75,0.314,-0.6809999999999999,-4.17,0,1,0,0,97700000000.0,-0.309784455,-12.83838803,-1.261677736,1.551217801,-0.8084991340000001,1.7478326880000001,-0.15512116199999998,-3.296488862,-2.818328873,2.581292693501397,0.1529928600195604,2.5883233052459595,1.1648736488141,1.251658233872163,1.179394731348385,2.3244102586197126,2.335420033786542,2.3267615906254213
1954,1954,97.7,0.759,-5.49,-1.14,0.992,-1.81,1.29,2.44,3.68,-4.16,0,1,0,0,97700000000.0,0.058101527,-9.367125674,-1.209847702,1.1141276359999999,-1.402300633,1.39647018,0.843406055,-0.06089081599999999,-3.481071968,2.734234246598257,0.07727904298169794,2.291401089927963,0.6935837497573154,0.8223491413016428,0.7538259489308184,2.686036511050604,1.8672846559023757,2.25822423901974
1955,1955,97.8,1.64,-3.43,-1.7,0.33899999999999997,-2.53,0.88,3.45,5.52,-5.26,0,1,0,0,97800000000.0,0.602606328,-6.562521466000001,-1.418633716,0.5082802160000001,-2.07092671,1.00010651,1.846347661,2.527448325,-4.359806356,2.792384815919245,0.14161411567397458,2.407645248771064,1.4156801744820915,0.8522545772958677,0.949638919628822,2.72770634617086,2.284639822556025,2.4502256244113743
1956,1956,97.8,1.78,-3.15,-2.26,-0.418,-2.1,0.56,3.48,5.73,-6.05,0,1,0,0,97800000000.0,1.007876646,-4.950500358999999,-1.7770233309999999,-0.215709552,-2.088164546,0.662347941,2.474929605,4.012747035,-5.194708739,2.548553757834504,0.2201680621646561,2.8602970885613175,1.8899892476601508,1.1732274678291892,1.3329099436175753,2.457992306702636,2.221690969127138,2.764775041714798
1957,1957,97.9,1.58,-4.16,-0.0455,-1.55,-0.414,-0.11,3.16,4.84,-3.59,0,1,0,0,97900000000.0,1.204807072,-4.577080423,-1.039461107,-1.258604097,-1.095532882,0.069611568,2.738524814,4.396415467,-4.402033251000001,2.6360325242071934,0.21708444084922057,3.0695109676537475,2.135559426557135,1.2257461289465201,1.6558888734812824,2.0339846481711623,2.0949439816865976,2.6451278057512826
1958,1958,97.9,-2.95,-16.9,17.1,-0.408,-0.7859999999999999,-0.74,-1.6,-7.57,14.2,0,1,0,0,97900000000.0,-0.22531785899999998,-10.398232499999999,6.687250576,-0.593763534,-0.9120072379999999,-0.551722684,1.069186558,-1.153440837,4.786783683,2.3530985002279166,0.15396976613225496,2.642152534315337,2.568574714538078,1.4898240711902457,2.097370411876931,1.5800342844207964,2.180911525757073,2.359225996321439
1959,1959,98.0,-7.14,-13.7,3.48,0.813,-1.61,0.976,-5.99,-4.46,0.331,0,1,0,0,98000000000.0,-2.60541851,-11.95793514,5.321085414,0.505776745,-1.325855288,0.620724036,-1.646983162,-2.686976775,2.585767244,2.5031469729242857,0.14581935133528454,2.762269533730153,3.0999853490465856,2.03112875304788,2.5753786799082,1.814011120742209,2.342821479827378,2.6156078633662254
1960,1960,98.0,9.95,-3.48,-1.0,-1.03,0.865,-0.38,11.3,5.61,-4.41,0,1,0,0,98000000000.0,1.71627832,-7.953092713999999,2.628546578,-0.694601493,-0.026871655,-0.14727896099999999,3.3346397210000003,1.161045138,-0.869920793,2.161986187644403,0.15202315686077172,2.4883039284712662,2.3794567066963843,2.7942221566258003,2.647623394087434,1.4894959480791437,2.2664032885706016,2.3950854547534903
1961,1961,98.1,-1.61,-22.6,1.06,1.35,1.63,0.505,-0.313,-13.3,-1.93,0,1,0,0,98100000000.0,0.571341037,-14.87206017,1.9604061469999998,0.90347923,0.9555068520000001,0.35331079,1.9311339790000002,-5.545785546,-1.3935664209999998,2.26268207104461,0.17743526481075284,2.480651117404002,1.8902797585410973,2.8642296721804654,1.8808760238732698,1.5439430181352882,2.132643842792419,2.4143650492771904
1962,1962,98.1,4.34,-1.81,-5.34,-1.22,1.15,-0.611,5.97,7.4,-8.26,0,1,0,0,98100000000.0,1.8685500780000002,-8.70174957,-1.149285653,-0.756253115,1.070824091,-0.38674696299999994,3.4851721510000004,0.458288876,-4.785367900000001,2.400379606265512,0.20775238195710122,2.8620620200122215,1.44887136531544,2.1526402955266644,1.4985122031657392,1.6016028136410074,2.060145857407003,2.700167535718318
1963,1963,98.2,-1.18,-11.9,-2.4,-1.68,2.27,-1.15,0.19399999999999998,-2.44,-4.46,0,1,0,0,98200000000.0,0.819209574,-10.21255229,-1.682041815,-1.478262755,1.781829449,-0.9725034579999999,2.21882477,-0.885897018,-4.624646451,2.598461237586937,0.2079602533302193,2.9976845327547936,1.435499069645631,1.6700927763199835,1.403261757676433,1.8009668282682705,2.249838949037016,2.8298443391338384
1964,1964,98.2,-3.5,-10.9,-0.6609999999999999,-1.83,1.18,-0.61,-2.41,-1.26,-1.75,0,1,0,0,98200000000.0,-0.667504277,-10.53729153,-1.247117348,-1.7531840909999998,1.424997725,-0.694301154,0.437787505,-1.059400748,-3.204661877,2.6278455527668174,0.14071274243906817,2.5187800376281304,1.2400835392544007,1.1863889769029488,1.1661159816322153,2.3875298413895285,2.3879096351236377,2.2478670599780872
1965,1965,98.3,1.62,-6.35,-0.7659999999999999,-1.67,0.7490000000000001,-1.05,2.37,3.43,-0.889,0,1,0,0,98300000000.0,0.119876896,-8.559281214,-1.042179884,-1.688166551,1.024190805,-0.967281251,1.181246668,1.0227205959999999,-2.060798031,2.7299853348298857,0.06881379565002929,2.2579876487472657,0.7351167121756645,0.8205969580538489,0.6852123766270528,2.753772221041382,1.8040694995934963,2.188731147405533
1966,1966,98.3,-1.15,-9.85,-1.34,-1.31,0.6759999999999999,-1.11,-0.93,-0.0637,-0.7070000000000001,0,1,0,0,98300000000.0,-0.317227047,-9.168996529,-1.169039793,-1.392587798,0.8177444190000001,-1.076810386,0.368900312,0.518853911,-1.392064561,2.69164565103445,0.13369306392075012,2.432968897662505,1.384134391110478,0.8762983639455428,0.8618334151841169,2.70005822292926,2.2206304733359046,2.4284361531971146
1967,1967,98.4,-0.575,-9.06,-0.385,-1.17,0.7070000000000001,-1.24,-0.948,0.657,0.8809999999999999,0,1,0,0,98400000000.0,-0.405954995,-9.117508491,-0.835069046,-1.218610945,0.7520827729999999,-1.2020498290000001,-0.137804657,0.582924138,-0.269242453,2.4477078827072853,0.2077178639871259,2.9418487585562234,1.8411322736441689,1.2235704677632746,1.2349842299040097,2.5040254500352983,2.1736824305431774,2.8064544620860867
1968,1968,98.4,-3.56,-9.43,0.831,-1.21,0.243,-1.15,-4.6,0.16,2.62,0,1,0,0,98400000000.0,-1.491607875,-9.26512468,-0.125387838,-1.211880575,0.45024166600000004,-1.162104308,-1.854727692,0.38677783299999996,1.157952028,2.619635111599415,0.2029039635616919,3.0175182201561133,2.072997039345338,1.249601968770727,1.558566228292201,2.1109939479134514,2.08499974023775,2.653056054736661
1969,1969,98.5,-1.69,-11.6,0.532,-0.33299999999999996,0.5579999999999999,-0.5820000000000001,-3.12,-2.12,2.75,0,1,0,0,98500000000.0,-1.5598963890000002,-10.36808302,0.154634054,-0.524938848,0.514132854,-0.716904812,-2.341567656,-0.775830633,1.9443734540000002,2.261348328007971,0.14273979850587554,2.5900590867777242,2.571606279054347,1.5405995495517202,2.0127284428521572,1.5020950958901456,2.102070404817154,2.2632796258923022
